travel_id,visit_area_id,activity_type_cd,activity_type_seq,activity_etc,activity_dtl,rsvt_yn,expnd_se,admission_se
h_h005746,2309010006,6,1,,,Y,5,
h_h005763,2309160003,1,0,,뷔페;참치;연어;등심스테이크;프렌치렉;육회;케이크;커피;대게;랍스터;마카롱;빵;메론;수박;가니쉬(옥수수;버섯;아스파라거스);크림새우;주스(당근;오렌지),Y,1,
h_h005763,2309160005,1,0,,돈까스;돈까스사이드(밥;감자튀김;샐러드;텐더);새우튀김우동;무료샐러드바반찬(김치;피클),N,1,
h_h005763,2309170001,1,0,,말차소프트아이스크림,N,1,
h_h005763,2309170002,1,0,,라자냐;마리게리따피자;딸기에이드;무료반찬(피클;올리브오일),N,1,
h_h005763,2309170004,1,0,,아메리카노(아이스);바닐라라떼(아이스),N,1,
h_h005763,2309170006,1,0,,수박주스(땡모반);핑크라떼,Y,1,
h_h005763,2309170001,2,2,,오설록티백(달빛걷기;영귤티;새녹;볶은녹차),N,5,
h_h005763,2309170005,3,0,,헬로키티 테마파크;헬로키티 전시관;헬로키티 영상관;헬로키티 역사박물관 관람,Y,1,2
h_h005763,2309160006,4,0,,,,,
h_h005763,2309170003,4,0,,,,,
h_h005763,2309170001,4,1,,,,,
h_h005763,2309160007,5,0,,,,,
h_h005763,2309160004,5,1,,,,,
h_h005763,2309160005,6,1,,수영;어트렉션(빅웨이브);유수풀;스파;자쿠지;스카이풀(인피니티풀),N,5,
h_h005771,2308290003,1,0,,제주 비자림 콜드 브루;제주 금귤 듬뿍 블렌디드,N,1,
h_h005771,2308290005,1,0,,아이스 아메리카노;캐모마일 티,N,1,
h_h005771,2308290006,1,0,,커스터드 크림라떼;투크림 아인슈페너;초당 옥수수 파운드,Y,1,
h_h005771,2308290011,1,0,,고기국수,N,1,
h_h005771,2308300002,1,0,,전복김밥;딱새우김밥;콜라,N,1;2,
h_h005771,2308300003,1,0,,아이스크림바닐라라떼;달콤아이스티,Y,1,
h_h005771,2308300005,1,0,,흑돼지,N,1,
h_h005771,2308310001,1,0,,접짝뼈국;고사리육개장,N,1,
h_h005771,2308310004,1,0,,제주 까망 크림 프라푸치노;바비큐치킨치아바타,N,1,
h_h005771,2308310006,1,0,,전복죽;전복돌솥밥;콜라,N,1,
h_h005771,2308300007,2,0,,게딱지밥;아이스크림;한라봉쥬스,N,1,
h_h005771,2308290009,3,0,,식물과 동물;민속촌 마을,N,1,2
h_h005771,2308300001,3,0,,조성된 숲 관람,N,1,2
h_h005771,2308300004,3,0,,박물관 관람,N,5,2
h_h005771,2308300006,3,0,,사진찍기,Y,1,1
h_h005771,2308310003,3,0,,미디어 아트 관람,Y,5,2
h_h005771,2308290004,4,0,,,,,
h_h005771,2308290008,4,0,,,,,
h_h005771,2308290010,4,0,,,,,
h_h005771,2308310002,4,0,,,,,
h_h005771,2308310005,4,0,,,,,
h_h005771,2308300001,4,1,,,,,
h_h005771,2308290002,5,0,,,,,
h_h005771,2308300008,5,0,,,,,
h_h005771,2308290003,5,1,,,,,
h_h005771,2308290004,5,1,,,,,
h_h005771,2308290005,5,1,,,,,
h_h005771,2308290006,5,1,,,,,
h_h005771,2308290010,5,1,,,,,
h_h005771,2308300001,5,2,,,,,
h_h005771,2308310007,99,5,,,,,
h_h005798,2309010002,1,0,,한치회;한치물회;갓돔 (영수증 시간이 9월2일 12시로 되어있는 이유 : 지인이 운영하는 가게라 저녁에 식사를 했는데 정신이 없어서 결제를 못하고 옴. 그래서 다음날 계좌 이체로 결제 진행.,Y,1,
h_h005798,2309020003,1,0,,제주 특산물이 들어간 흑돼지짜장면;면차롱탕수육;전복볶음밥;문어전복해물짬뽕,N,1,
h_h005798,2309020004,1,0,,제주도 스타벅스에만 있는 시그니처 메뉴 (아이스 제주 까망 라떼),N,1,
h_h005798,2309020006,1,0,,흑돼지;열무국수;갈치속젓밥;맥주,Y,1,
h_h005798,2309030003,1,0,,제주 음식 접짝뼈국;돔베고기;고사리해장국,N,1,
h_h005798,2309030004,1,0,,커피,N,1,
h_h005798,2309010003,2,0,,과자;맥주 (편의점에서 구매한 상품 사진을 못찍었습니다 …),N,1,
h_h005798,2309020001,2,0,,토스트,N,1,
h_h005798,2309030001,2,0,,오드랑베이커리의 시그니처 마늘빵,N,1,
h_h005798,2309020002,4,0,,,,,
h_h005798,2309030005,4,0,,,,,
h_h005798,2309020007,4,1,,,,,
h_h005798,2309020005,6,0,,용두암 해안길에서 비행기샷 촬영 및 일몰감상 (*인플루언서 따라하기),Y,5,
h_h005798,2309020004,6,1,,비행기가 날아다니는 모습을 보며 제주 스타벅스의 시그니처 메뉴를 먹을 수 있는 제주 핫플!,N,5,
h_h005798,2309030002,6,1,,스노쿨링,Y,5,
h_h005798,2309020003,6,2,,스노쿨링 및 물놀이,N,5,
h_h005831,2309010007,1,0,,고기국수,N,1,
h_h005831,2309020001,1,0,,고사리육개장,N,1,
h_h005831,2309010004,1,1,,쑥떡크림프라푸치노,N,1,
h_h005831,2308310009,1,2,,이프로(음료수),N,2,
h_h005831,2308310008,2,0,,마농닭강정&흑돼지강정,N,1,
h_h005831,2309010008,2,0,,귤향과즐,N,1,
h_h005831,2309020004,2,0,,쑥찐빵 3박스,N,1,
h_h005831,2308310007,2,1,,치즈김밥,N,1,
h_h005831,2308310005,3,0,,천지연 폭포 입장 및 관람,N,1,2
h_h005831,2309010003,4,0,,,,,
h_h005831,2309020002,4,0,,,,,
h_h005831,2309010002,4,1,,,,,
h_h005831,2309010005,4,2,,,,,
h_h005831,2309010009,4,2,,,,,
h_h005831,2309010001,4,3,,,,,
h_h005831,2309010006,5,0,,,,,
h_h005831,2309010010,5,0,,,,,
h_h005831,2308310006,5,1,,,,,
h_h005831,2308310009,5,1,,,,,
h_h005831,2309020003,6,1,,체크아웃,Y,5,
h_h005831,2308310003,99,0,,,,,
h_h005831,2308310004,99,0,,,,,
h_h005831,2309020005,99,0,,,,,
h_h005831,2309020006,99,2,,,,,
h_h005841,2309090004,1,0,,라떼;티라미슈,N,1,
h_h005841,2309090006,1,0,,카이센동,N,1,
h_h005841,2309090008,1,0,,맥주;버팔로윙,N,1,
h_h005841,2309100002,1,0,,소금빵;에그타르트;아메리카노,Y,1,
h_h005841,2309100003,1,0,,우럭찜,N,1,
h_h005841,2309100004,1,0,,연어베이글;스프;라떼,N,1,
h_h005841,2309100007,1,0,,돼지고기,N,1,
h_h005841,2309100009,1,2,,고등어회,Y,4,
h_h005841,2309090003,2,0,,공항 내 올리브영 선크림,N,5,
h_h005841,2309100005,2,0,,가디건,N,1,
h_h005841,2309100008,2,0,,고등어회,N,1,
h_h005841,2309110001,2,0,,립스틱,N,1,
h_h005841,2309090005,4,0,,,,,
h_h005841,2309090007,4,1,,,,,
h_h005841,2309100008,4,1,,,,,
h_h005841,2309100001,5,0,,,,,
h_h005841,2309100004,5,1,,,,,
h_h005841,2309100009,5,1,,,,,
h_h005841,2309090009,5,2,,,,,
h_h005841,2309100002,5,2,,,,,
h_h005841,2309100006,6,0,,호텔야외수용장에서 수영,N,5,
h_h005841,2309090005,6,2,,충전소 앞 노을이 이뻐 사진 촬영,Y,5,
h_h005841,2309090003,7,2,,,,,
h_h005841,2309110002,7,5,,,,,
h_h005842,2309180002,1,0,,프랜치랙;살치살;사천쌀국수;칭따오,N,1,
h_h005842,2309190001,1,0,,분보;반미,N,1,
h_h005842,2309200001,1,0,,내장탕;해장국,N,1,
h_h005842,2309200003,1,0,,바닐라크림라떼;오카소에이드,N,1,
h_h005842,2309200004,1,0,,등심안심돈카츠;함바그나폴리탄;제로콜라,N,1,
h_h005842,2309190001,1,1,,쑥찐빵,N,2,
h_h005842,2309190001,1,2,,보리빵,N,2,
h_h005842,2309200003,1,2,,마농바게트,N,2,
h_h005842,2309190002,1,3,,쑥떡크림프라푸치노;블랙글레이즈드라떼,Y,2,
h_h005842,2309190003,1,3,,한라봉쥬스,N,1,
h_h005842,2309190005,2,0,,딱새우회;사시미,Y,1,
h_h005842,2309180003,2,1,,제주천혜향에이드;얼음컵;청포도사과에이드,N,1,
h_h005842,2309200003,2,1,,캐릭터메모지;선물용 먹거리(귤향과즐;오메기떡파이;땅콩초코로쉐),N,1,
h_h005842,2309190005,2,2,,제로콜라;술(혼디주;한라산;켈리);컵라면(육개장;까르보불닭),N,1,
h_h005842,2309190005,2,3,,얼음컵;칠성사이다;물티슈;과자(포카칩;스윙칩),N,1,
h_h005842,2309200004,2,3,,선물용 찐빵 구매(보리빵;쑥찐빵),Y,1,
h_h005842,2309190002,3,0,,스누피가든;스누피스토어;스누피카페 입장 및 스누피가든 관람,N,1,2
h_h005842,2309190003,3,5,,비밀의 숲 입장 및 관람(편백나무숲;목초지;나홀로나무 등 관람),N,5,2
h_h005842,2309200002,4,0,,,,,
h_h005842,2309190004,4,1,,,,,
h_h005842,2309200004,4,1,,,,,
h_h005842,2309190003,4,4,,,,,
h_h005842,2309180003,5,0,,,,,
h_h005842,2309200002,5,1,,,,,
h_h005842,2309190004,5,2,,,,,
h_h005842,2309200004,5,2,,,,,
h_h005842,2309190004,6,4,,청굴물 감상,N,5,
h_h005842,2309200004,6,4,,닭머르 해안 방문,N,5,
h_h005844,2309020005,1,0,,고사리육개장,N,1,
h_h005844,2309030003,1,0,,보말죽,N,1,
h_h005844,2309040001,1,0,,몸국,N,1,
h_h005844,2309040002,1,0,,아메리카노;피넛쑥떡스콘,N,1,
h_h005844,2309030009,1,1,,꿀봉강정,N,1,
h_h005844,2309030011,1,2,,맥주;핫다리오징어;꿀봉강정,N,2,
h_h005844,2309020004,2,0,,빵,N,1,
h_h005844,2309030004,2,0,,훈연돼지김밥,N,1,
h_h005844,2309030005,2,0,,에그타르트,N,1,
h_h005844,2309020004,2,1,,오메기떡,N,1,
h_h005844,2309030001,4,0,,,,,
h_h005844,2309030002,4,0,,,,,
h_h005844,2309030006,4,0,,,,,
h_h005844,2309030007,4,0,,,,,
h_h005844,2309030010,4,0,,,,,
h_h005844,2309020006,5,0,,,,,
h_h005844,2309030008,5,0,,,,,
h_h005844,2309030006,5,1,,,,,
h_h005844,2309030007,5,2,,,,,
h_h005844,2309020003,7,0,,,,,
h_h005844,2309040003,7,0,,,,,
h_h005851,2308310006,1,0,,자작냉우동 핑거돈가스정식,N,1,
h_h005851,2308310008,1,0,,제주말차소프트 아이스크림,N,1,
h_h005851,2309010003,1,0,,핫도그,N,2,
h_h005851,2309010004,1,0,,짬뽕우동;한우차돌박이된장찌개,N,1,
h_h005851,2309010008,1,0,,공기밥 돼지 특수부위 모듬구이,N,1,
h_h005851,2309020002,1,0,,흑돼지구이,N,1,
h_h005851,2309020005,1,0,,순두부찌개 2개,N,1,
h_h005851,2309020003,1,1,,단호박식혜 미숫가루,N,1,
h_h005851,2308310005,2,0,,커스터드 푸딩;말차 푸딩;우무 파우치,N,1,
h_h005851,2308310010,2,0,,막창,N,1,
h_h005851,2309010005,2,0,,엽서,Y,1,
h_h005851,2309010009,2,0,,스타벅스 음료 2잔,N,1,
h_h005851,2309020003,2,0,,엽서세트,Y,1,
h_h005851,2309020007,2,0,,빙수,N,1,
h_h005851,2309030001,2,0,,마음샌드,N,1,
h_h005851,2308310008,2,1,,산호섬 아이스티 제주 순수 녹차 티백 제주섬 녹차 라즈베리 트러플,N,1,
h_h005851,2308310010,2,2,,닭꼬치,N,1,
h_h005851,2309020007,2,2,,수분 팩 2개,N,1,
h_h005851,2308310010,2,3,,삼겹살김치말이,N,1,
h_h005851,2308310007,3,0,,건축 답사 전시 관람,N,5,2
h_h005851,2309010002,3,0,,전시관람 공간 답사 다도체험,Y,1,1
h_h005851,2309010003,3,1,,수풍석뮤지엄 답사 및 관람,Y,1,2
h_h005851,2309010005,3,1,,건축답사,Y,1,2
h_h005851,2309010001,4,0,,,,,
h_h005851,2309010006,4,0,,,,,
h_h005851,2309010007,4,0,,,,,
h_h005851,2309020001,4,0,,,,,
h_h005851,2309020004,4,0,,,,,
h_h005851,2308310009,4,1,,,,,
h_h005851,2308310010,4,1,,,,,
h_h005851,2309010002,4,1,,,,,
h_h005851,2309020007,4,1,,,,,
h_h005851,2309020008,4,1,,,,,
h_h005851,2308310008,4,2,,,,,
h_h005851,2308310011,5,0,,,,,
h_h005851,2309020008,5,0,,,,,
h_h005851,2308310004,6,0,,렌트카 픽업,Y,1,
h_h005851,2309020006,6,0,,렌트카 반납,N,5,
h_h005851,2309010008,6,1,,주유,N,1,
h_h005851,2309020006,6,1,,주유,Y,1,
h_h005851,2308310003,99,1,,,,,
h_h005857,2308310005,1,0,,내장탕 소고기해장국,N,1,
h_h005857,2308310006,1,0,,아이스라떼 아이스아메리카노,N,1,
h_h005857,2308310007,1,0,,빵,N,1,
h_h005857,2309010002,1,0,,칠리크랩 갈릭볶음밥 미고랭,Y,1,
h_h005857,2309010004,1,0,,전복 참치 떡갈비 육회 수육 라면 디저트 주류,Y,1,
h_h005857,2309020001,1,0,,항정살덮밥 파스타 양배추롤,Y,1,
h_h005857,2309020002,1,0,,커피,N,1,
h_h005857,2309020003,1,0,,삼겹살 목살,Y,1,
h_h005857,2308310009,3,0,,전시회 관람,Y,5,2
h_h005857,2309010001,3,0,,수영 및 물놀이,N,5,1
h_h005857,2308310008,3,2,,물놀이,N,5,1
h_h005857,2309010003,4,0,,,,,
h_h005857,2309020004,4,0,,,,,
h_h005857,2308310010,5,0,,,,,
h_h005857,2309010005,5,0,,,,,
h_h005857,2308310004,6,0,,렌트,Y,1,
h_h005857,2308310003,7,1,,,,,
h_h005857,2309010003,7,1,,,,,
h_h005857,2309020006,7,1,,,,,
h_h005857,2309020005,99,1,,,,,
h_h005858,2309020001,1,0,,몰망국수;톳튀김명란 비빔밥,Y,1,
h_h005858,2309020002,1,0,,아몬드 크루아상;치즈 브레첼,N,1,
h_h005858,2309020004,1,0,,흑임자팥빙수;한라봉유채마들렌,N,1,
h_h005858,2309020007,1,0,,훈증구이set(2인);공깃밥,Y,1,
h_h005858,2309030002,1,0,,마카롱,N,1,
h_h005858,2309030005,1,0,,짜장면;짬뽕,N,1,
h_h005858,2309030006,1,0,,소금빵;리얼 딸기라떼;캐모마일 티,N,1,
h_h005858,2309030007,1,0,,고등어회,N,1,
h_h005858,2309030008,1,0,,막창구이,N,1,
h_h005858,2309040003,1,0,,감태 페스토 파스타;제주 돌문어 먹물 명란 파스타;한라봉 에이드,Y,1,
h_h005858,2309040004,1,0,,모카번;에그타르트;아메리카노;청귤차,N,1,
h_h005858,2309010004,1,1,,썬칩;연세생크림빵;아이스티;물;젤리,Y,2,
h_h005858,2309030002,2,1,,엽서;소품,N,5,
h_h005858,2309040005,2,1,,하르방샌드 선물세트,N,1,
h_h005858,2309020003,3,0,,'그러나 우리가 사랑으로'라는 주제의 전시를 관람했습니다.,Y,5,2
h_h005858,2309020005,3,0,,카약 체험,Y,5,1
h_h005858,2309020008,3,0,,탄산온천 체험;야외 온천 체험,Y,5,1
h_h005858,2309020006,4,0,,,,,
h_h005858,2309030004,4,0,,,,,
h_h005858,2309040002,4,0,,,,,
h_h005858,2309030003,4,1,,,,,
h_h005858,2309010004,5,0,,,,,
h_h005858,2309020004,5,1,,,,,
h_h005858,2309020008,5,1,,,,,
h_h005858,2309030001,5,1,,,,,
h_h005858,2309030006,5,1,,,,,
h_h005858,2309040004,5,1,,,,,
h_h005858,2309020009,5,2,,,,,
h_h005858,2309010003,7,0,,,,,
h_h005858,2309040006,7,1,,,,,
h_h005865,2308310003,1,1,,고사리육개장,N,1,
h_h005865,2309010007,1,1,,당근푸딩,N,1,
h_h005865,2309020001,1,1,,비프 파니니;카페라떼,N,1,
h_h005865,2309020005,1,1,,딱새우장비빔밥;문어장비빔밥,N,1,
h_h005865,2309010003,1,2,,바질토마토샐러드;부라타치즈;감태 페스토 파스타;트러플 크림 뇨끼,N,1,
h_h005865,2309010004,1,2,,백향과에이드;케냐마간조,N,1,
h_h005865,2309010011,1,2,,성게보말국;한치물회,N,1,
h_h005865,2309020003,1,2,,타이티밀크티;레몬에이드;레몬크림브륄레,Y,1,
h_h005865,2308310004,1,3,,제주도푸른청귤에이드;바닐라라떼,N,1,
h_h005865,2309020007,1,5,,브리피플레터;자두에이드;바닐라라떼,Y,1,
h_h005865,2308310002,2,0,,감귤빗거울세트;아크릴자석;귤귤동백;깜짝이손톱깍기;제주집게핀;아꼬운감귤볼펜,Y,1,
h_h005865,2309010005,2,0,,아이쇼핑 제주스러운 캔들,N,5,
h_h005865,2309010008,2,0,,그립톡,Y,1,
h_h005865,2309020006,2,1,,파우치,N,1,
h_h005865,2309010006,3,1,,푸딩비누 체험,N,5,1
h_h005865,2309020004,3,3,,말구경&테쉬폰 구경,N,5,2
h_h005865,2308310005,4,0,,,,,
h_h005865,2309010001,4,0,,,,,
h_h005865,2309010002,4,0,,,,,
h_h005865,2309010009,4,0,,,,,
h_h005865,2309010010,4,0,,,,,
h_h005865,2309010013,4,0,,,,,
h_h005865,2309010014,4,0,,,,,
h_h005865,2309020006,4,0,,,,,
h_h005865,2309020002,4,1,,,,,
h_h005865,2309020004,4,1,,,,,
h_h005865,2309010006,4,2,,,,,
h_h005865,2308310004,5,0,,,,,
h_h005865,2309010004,5,0,,,,,
h_h005865,2309020002,5,0,,,,,
h_h005865,2309020003,5,0,,,,,
h_h005865,2309010013,5,1,,,,,
h_h005865,2309020007,5,1,,,,,
h_h005865,2309020004,5,2,,,,,
h_h005865,2308310006,6,1,,,Y,5,
h_h005865,2309010015,6,1,,,Y,5,
h_h005884,2308310006,1,0,,소고기해장국2개;수육,N,4,
h_h005884,2308310008,1,0,,아이스아메리카노 2잔,N,1,
h_h005884,2309010002,1,0,,하하호호버거 및우도몬뜨락 땅콩아이스크림,N,1,
h_h005884,2309010005,1,0,,흑돼지 구이 및김치찌개;열무비빔국수,N,1,
h_h005884,2309010006,1,0,,하이볼 및 피자,N,1,
h_h005884,2309020003,1,0,,문어갈치조림,N,1,
h_h005884,2309020004,1,0,,아이스크림,N,1,
h_h005884,2309020006,1,0,,회;김치말이;술 및 밥 ,Y,1,
h_h005884,2309020007,1,0,,치킨,N,2,
h_h005884,2309030001,1,0,,브런치 및 커피,N,1,
h_h005884,2309030004,1,0,,고집돌 우럭 B런치세트,N,1,
h_h005884,2309030005,1,0,,커피 2잔 구매,N,1,
h_h005884,2308310011,2,0,,고등어회 포장,N,1,
h_h005884,2308310012,2,0,,편의점 간식,N,1,
h_h005884,2309010007,2,0,,치약 및 물,N,1,
h_h005884,2309020002,2,0,,비누 및 방향제,N,1,
h_h005884,2308310007,2,1,,편의점에서 간식구매,N,5,
h_h005884,2309020004,2,1,,오설록 티,N,1,
h_h005884,2309010001,3,0,,우도 승선,Y,1,2
h_h005884,2309020001,3,0,,,N,1,2
h_h005884,2309020005,3,0,,산양큰엉곶 입장료,N,1,2
h_h005884,2309030002,3,0,,,N,1,2
h_h005884,2309010003,3,2,,주차비,Y,1,2
h_h005884,2308310007,4,0,,,,,
h_h005884,2308310010,4,0,,,,,
h_h005884,2309030003,4,0,,,,,
h_h005884,2309030006,4,0,,,,,
h_h005884,2309010001,4,1,,,,,
h_h005884,2309010002,4,1,,,,,
h_h005884,2309020002,4,1,,,,,
h_h005884,2309020005,4,1,,,,,
h_h005884,2308310009,5,0,,,,,
h_h005884,2309010004,5,0,,,,,
h_h005884,2308310012,5,1,,,,,
h_h005884,2309010007,5,1,,,,,
h_h005884,2309030003,5,1,,,,,
h_h005884,2308310004,6,0,,렌트카대여,Y,1,
h_h005884,2308310005,6,2,,주유,N,1,
h_h005884,2308310003,7,0,,,,,
h_h005884,2309030007,7,0,,,,,
h_h005884,2309030008,7,0,,,,,
h_h005888,2309010003,1,0,,고기국수,N,1,
h_h005888,2309010007,1,0,,전복죽 문어숙회,N,1,
h_h005888,2309010009,1,0,,고기,Y,1,
h_h005888,2309010013,1,0,,명란크림파스타 메로간장구이 한라산 토닉워터,Y,1,
h_h005888,2309020001,1,0,,전복죽 전복물회 회덮밥,N,1,
h_h005888,2309020002,1,0,,망고빙수 아메리카노,N,1,
h_h005888,2309020004,1,0,,회 고등어구이,Y,1,
h_h005888,2309010008,2,0,,제주말차소프트 한라봉오프레도,N,1,
h_h005888,2309020003,3,0,,서핑,Y,1,1
h_h005888,2309010005,4,0,,,,,
h_h005888,2309010006,4,0,,,,,
h_h005888,2309010010,4,0,,,,,
h_h005888,2309010011,4,0,,,,,
h_h005888,2309010012,5,0,,,,,
h_h005888,2309010014,5,0,,,,,
h_h005888,2309020005,5,0,,,,,
h_h005888,2309010006,5,1,,,,,
h_h005888,2309010010,5,1,,,,,
h_h005889,2308310004,1,0,,비빔국수와 자매국수 취식,N,1,
h_h005889,2308310010,1,0,,미미탕후루 방문해서 탕후루 먹으면서 숙소에서 먹을 저녁거리를 샀다 총 8곳을 방문하였다,Y,1,
h_h005889,2309010001,1,0,,은희네해장국,N,1,
h_h005889,2309010004,1,0,,갈치조림과 갈치구이 성게미역국,N,1,
h_h005889,2309010006,1,0,,흑돼지3인분과 계란찜,N,1,
h_h005889,2309020001,1,0,,탐라섞음냉면;갈비탕;만두를 먹었다,N,1,
h_h005889,2308310007,1,1,,연돈볼까츠에서 청양볼카츠와 볼카츠를 취식 후 자전거를 빌려 해안도로 달림,Y,1,
h_h005889,2308310009,1,1,,해물 라면과 칼국수 전복 치즈밥 취식,N,2,
h_h005889,2308310007,1,2,,편의점에서 음료와 소세지 취식,N,1,
h_h005889,2308310011,2,0,,숙소에서먹을 식료품구매,Y,1,
h_h005889,2309020002,2,0,,디퓨져와 지비츠구매 그외 아이쇼핑,N,1,
h_h005889,2309020003,2,0,,면세점 구경하면서 필요한 과자등을 구매했다,Y,1,
h_h005889,2308310010,2,1,,기념품 샵에 방문하여 지인 선물해줄 음료와 기념품을 구매하였다,N,1,
h_h005889,2309010005,2,1,,기념품샵에서 기념품을 구경하였다,Y,5,
h_h005889,2309010007,2,1,,숙소에서 먹을 군것질을 구매함,N,1,
h_h005889,2308310005,3,0,,러브랜드관람,Y,1,2
h_h005889,2308310006,3,0,,노형슈퍼마켙내 시설 관람,Y,1,2
h_h005889,2309010002,3,0,,잠수함을 타고 잠수하여 물속을 구경하였다,Y,1,2
h_h005889,2309010005,3,0,,아쿠아리움 공연시청과 구경을 했다,Y,1,2
h_h005889,2309010002,3,1,,커피와 아이스크림을 사먹었다,Y,5,2
h_h005889,2308310007,4,0,,,,,
h_h005889,2308310008,4,0,,,,,
h_h005889,2308310010,4,2,,,,,
h_h005889,2309010003,4,2,,,,,
h_h005889,2308310013,5,0,,,,,
h_h005889,2309010003,5,0,,,,,
h_h005889,2309010008,5,0,,,,,
h_h005889,2308310009,5,4,,,,,
h_h005889,2308310003,6,0,,렌트카빌리러 방문,Y,1,
h_h005889,2308310009,6,0,,수영,N,5,
h_h005889,2309010007,7,0,,,,,
h_h005912,2309090004,1,0,,유부김밥,N,1,
h_h005912,2309090007,1,0,,뽀모도로;흑돔베카츠,N,1,
h_h005912,2309090011,1,0,,아메리카노;천혜향빵,N,1,
h_h005912,2309090013,1,0,,반반치킨,N,1,
h_h005912,2309100003,1,0,,고기국수,N,1,
h_h005912,2309100004,1,0,,아이스아머리카노;소금빵,N,1,
h_h005912,2309090008,2,0,,세상의끝과 부재중통화 도서,N,1,
h_h005912,2309090009,3,0,,전시작품감상,N,1,2
h_h005912,2309090010,3,0,,문화예술영상시청,N,1,2
h_h005912,2309090008,3,1,,프롬포트시청,N,5,1
h_h005912,2309090012,3,2,,산지천축제행사관람,N,5,2
h_h005912,2309090003,4,0,,,,,
h_h005912,2309090005,4,0,,,,,
h_h005912,2309090006,4,0,,,,,
h_h005912,2309090012,4,0,,,,,
h_h005912,2309100001,4,0,,,,,
h_h005912,2309100002,4,0,,,,,
h_h005912,2309090009,4,1,,,,,
h_h005912,2309090010,4,1,,,,,
h_h005912,2309090003,5,1,,,,,
h_h005912,2309090004,5,1,,,,,
h_h005912,2309090005,5,1,,,,,
h_h005912,2309090006,5,1,,,,,
h_h005912,2309090012,5,1,,,,,
h_h005912,2309090013,5,1,,,,,
h_h005912,2309090014,5,1,,,,,
h_h005912,2309100002,5,1,,,,,
h_h005912,2309100004,5,1,,,,,
h_h005912,2309090011,5,3,,,,,
h_h005912,2309100005,7,1,,,,,
h_h005917,2308310004,1,0,,제주산 흑돼지 가브리살 오겹살 멜조림이 서비스로 나옴 공기밥을 주문하면 미역국이 같이 나옴,Y,1,
h_h005917,2308310008,1,0,,제주 토속음식인 접짝뼈국을 먹고 옴,N,1,
h_h005917,2309010002,1,0,,숙소에 들렸나 나와서 방문;브런치세트 1인과 아보카도 김치볶음밥 주문. 브런치 세트가 커피랑 같이 나오고 오픈샌드위치를 만들어 먹을 수 있음. 아보카도 김치볶음밥은 매워서 아쉬움. 네이버 영수증 리뷰 작성으로 10프로 할인 받았음,N,1,
h_h005917,2309010003,1,0,,플레인크로플;쇼어라떼;초당옥수수라떼. 쇼어라떼는 시나몬을 베이스로한 라떼로 계피향이 우유랑 잘 어울어짐;초당옥수수라떼는 옥수수맛이 진함;플레인크로플은 기본인데 바닐라크림을 같이 줘서 찍어먹음. 바다뷰가 멋있어서 바다보며 커피 마시기 좋다,N,1,
h_h005917,2309010004,1,0,,올레시장 구경. 소품샵구경. 유명한 거북이 한과 방문,N,4,
h_h005917,2309010005,1,0,,통소세지김밥;깻잎김밥을 구입후 차에서 취식. 짱아찌 김밥맛집으로 사장님이 친절하고 맛있다고 소문난 곳. 웨이팅함,Y,1,
h_h005917,2309010007,1,0,,랏클레돈까스;비빔국수 랏클레 돈까스가 유명하다고 해서 방문 치즈를 눈앞에서 돈까스 위에 올려주는 맛집;치즈와 흑돼지 조합이 맛있는 곳. 중간에 느끼할 쯤 비빔국수가 잡아줌;늦은 시간이라 웨이팅은 없이 먹고 옴;가기전 전화로 예약주문후 방문,Y,1,
h_h005917,2309020001,1,0,,내장탕. 내장탕이 깔끔하고 맛있다고 해서 방문;가격이 같아서 영수증은 그냥 막찍어서 주신건지 해장탕이랑 내장국으로 체크되어 있는데 금액이 같다고 그냥 결제해주심 너무 바빠서 더이상 물어보지 않고 그냥 결제후 나옴,N,1,
h_h005917,2309020002,1,0,,촉파 프레첼 베이글과 브릭레인 베이글;플렛 화이트는 매장에서 먹음. 나머지는 ;바다뷰를 구경하면서 먹을 수 있어 유명함;웨이팅이 너무 힘들었음,Y,1,
h_h005917,2309020005,1,0,,에코랜드 방문으로 시간이 애매해서 늦게 하는 식당 검색;치킨과똥집 주문;생각보다 맛있게 먹고 옴,N,1,
h_h005917,2309030001,1,0,,고사리육개장;접짝뼈국. 첫날 접짝뼈국이 맛있어서 검색;고사리 육개장이 유명하다고해서 같이 주문. 고기같은 식감이 나고 맛있었다. 접짭뼈국은 걸죽하고 진득한맛이남,Y,1,
h_h005917,2309030002,1,0,,숙소체크아웃후 스타벅스 방문. 제주에서만 마실수 있는 비자림콜드브루. 금귤듬뿍블렌디드 주문. 음료 마시면서 점심 검색으로 찾아봄. 객주리 조림을 먹으려고 공항 근처 검색,Y,1,
h_h005917,2309030003,1,0,,콩고물팥빙수;연수원 안 빙수가 가성비 좋고 맛있다고 소문남. 누구나 방문후 카페 이용가능. 전기차 충전소도 있어서 충잔하면 휴식후 빙수 먹기 좋음,Y,1,
h_h005917,2309030004,1,0,,객주리조림 2인 주문. 취치 조림. 공기밥 별도. 기본 반찬으로 갈치;고등어회랑 지리탕까지 서비스로 나오는 곳으로 유명해서 방문,Y,1,
h_h005917,2309010008,2,0,,커스타드푸딩;초코푸딩 구매;웨이팅있음. 입장시 한팀씩만 들어 갈 수있음. 주변에서 맛있다고 추천;sns에서 핫해서 방문;푸팅을 좋아하지 않는 편인데 맛있었지만 기대만큼 엄청나지는 않았음,N,1,
