travel_id,lodging_nm,lodging_payment_seq,lodging_type_cd,rsvt_yn,chk_in_dt_min,chk_out_dt_min,payment_num,brno,store_nm,road_nm_addr,lotno_addr,road_nm_cd,lotno_cd,payment_dt,payment_mthd_se,payment_amt_won,payment_etc
h_h003038,블루하와이리조트,1,4,Y,,,3,,블루하와이리조트,제주특별자치도 제주시 한림읍 한림로 77,,3349208,5011025033,2023-08-24 00:00:00,1,225000,숙박비 
h_h003042,한화리조트 제주,0,4,Y,,,3,,,제주특별자치도 제주시 명림로 575-107,제주특별자치도 제주시 회천동 3-16,,,,4,0,
h_h003056,코자호텔,0,2,Y,,,2,,,제주특별자치도 서귀포시 대정읍 최남단해안로 44,제주특별자치도 서귀포시 대정읍 하모리 2133-5,,,,1,70000,
h_h003058,지미안펜션,0,3,Y,,,2,,,제주특별자치도 제주시 구좌읍 종달로1길 91-22,제주특별자치도 제주시 구좌읍 종달리 513-1,,,,5,200000,
h_h003058,호텔B,1,2,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-08-15 15:02:00,1,36000,제주 호텔 비
h_h003082,리썸카라반,0,5,Y,,,2,,,제주특별자치도 서귀포시 대정읍 일과대수로27번길 12,제주특별자치도 서귀포시 대정읍 일과리 1303-10,,,,1,120000,
h_h003082,제주도 게스트하우스파티 간장남들,0,7,Y,,,2,,,제주특별자치도 서귀포시 안덕면 사계북로41번길 30,제주특별자치도 서귀포시 안덕면 사계리 2884,,,,1,30000,
h_h003082,퓨어스테이오션,0,1,Y,,,2,,,제주특별자치도 제주시 서해안로 346-9,제주특별자치도 제주시 도두이동 719-1,,,,1,50000,
h_h003092,꼬뜨도르호텔,1,1,Y,,,4,,꼬뜨도르호텔,제주특별자치도 제주시 구좌읍 일주동로 1724,제주특별자치도 제주시 구좌읍 동복리 827,3349235,5011025621,2023-08-06 12:01:00,3,120000,숙박비 
h_h003094,머문공간 게스트하우스,0,7,Y,,,2,,,제주특별자치도 서귀포시 성산읍 온평포구로54번길 61,제주특별자치도 서귀포시 성산읍 온평리 1142-5,,,,5,120000,
h_h003096,그랜드하얏트제주,0,1,Y,,,5,,,제주특별자치도 제주시 노연로 12,제주특별자치도 제주시 노형동 925,,,,1,508800,
h_h003096,그랜드하얏트제주,1,1,Y,,,5,,롯데관광개발(주),제주특별자치도 제주시 노연로 12,제주특별자치도 제주시 노형동 925,3349041,5011012200,2023-08-22 08:02:00,1,60000,숙박비
h_h003096,애월 담담,0,6,Y,,,5,,,애월로 10길 5,,,,,1,209142,
h_h003101,여행자게스트하우스,1,7,Y,,,2,,여행자게스트하우스제주,제주특별자치도 제주시 무근성7길 21,제주특별자치도 제주시 삼도이동 1098-3,4847674,5011010600,2023-08-16 00:00:00,1,40000,숙박비
h_h003101,제주노블피아호텔,1,1,Y,,,2,,노블피아 제주,제주특별자치도 서귀포시 명동로 46,제주특별자치도 서귀포시 서귀동 182,3350080,5013010100,2023-08-16 15:00:00,3,63530,숙박비
h_h003101,제주도 소규모게스트하우스,1,7,Y,,,2,,제주도 소규모게스트하우스,제주특별자치도 서귀포시 안덕면 난드르로21번길 7-1,제주특별자치도 서귀포시 안덕면 창천리 810,4850062,5013031022,2023-08-17 00:00:00,1,60000,남자 도미토리 4인실 
h_h003111,물뜰에쉼팡리조트,1,4,Y,,,3,,코드거츠 주식회사,서울 강남구 압구정로30길 70,서울 강남구 신사동 592-13,4166516,1168010700,2023-07-10 10:34:00,1,319000,숙박비
h_h003120,빌라비하우스,1,3,Y,,,1,,빌라비,제주특별자치도 서귀포시 색달로64번길 51,제주특별자치도 서귀포시 색달동 2290-2,4850372,5013011900,2023-08-03 20:23:00,1,197600,숙박비
h_h003120,푸르다오션펜션,1,3,Y,,,1,,주식회사 야놀자클라우드코리아,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-08-03 22:02:00,1,119000,복층커플룸(오션뷰)-숙박비 
h_h003121,숙소,0,3,Y,,,2,,,협재2길 17-1 101호,,,,,5,152499,
h_h003121,제주부영호텔앤리조트,0,1,Y,,,2,,,제주특별자치도 서귀포시 중문관광로 222,제주특별자치도 서귀포시 중문동 2700-2,,,,5,166070,
h_h003123,서광이지,0,3,Y,,,2,,,제주특별자치도 서귀포시 안덕면 녹차분재로 25-6,제주특별자치도 서귀포시 안덕면 서광리 1872,,,,5,360000,
h_h003123,헤이 서귀포,1,1,Y,,,2,,아고다,,,,,,1,63000,헤이 서귀포 호텔 
h_h003123,호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,1,1,Y,,,2,,호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,제주특별자치도 제주시 서부두2길 26,제주특별자치도 제주시 건입동 1443-2,4847908,5011010700,,1,93150,숙박비
h_h003135,에어비앤비숙소,1,8,Y,,,3,,에어비앤비,,,,,2023-07-04 13:13:00,1,346588,숙박비 
h_h003136,스탠포드호텔앤리조트 제주,1,1,Y,,,2,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-08-03 17:29:00,1,180000,스탠포드 호텔 제주
h_h003136,제주신라호텔,1,1,Y,,,2,,THE SHILLA JEJU,제주특별자치도 서귀포시 중문관광로72번길 75,제주특별자치도 서귀포시 색달동 3039-3,4850763,5013011900,2023-08-17 17:10:00,1,53000,숙박비
h_h003140,소길스테이,0,3,Y,,,2,,,제주특별자치도 제주시 애월읍 장소로 147-23,제주특별자치도 제주시 애월읍 소길리 459-1,,,,5,260000,
h_h003140,아름다운호야네,0,3,Y,,,2,,,제주특별자치도 서귀포시 표선면 토산중앙로 487-134,제주특별자치도 서귀포시 표선면 토산리 1790,,,,5,320000,
h_h003142,팜스빌리지,0,7,Y,,,4,,,제주특별자치도 제주시 한림읍 귀덕7길 17,제주특별자치도 제주시 한림읍 귀덕리 3116,,,,1,332725,
h_h003148,타마라 제주,1,1,Y,,,2,,아고다페이먼트코리아 유한회사,서울 중구 을지로 100,,3101006,1114010500,2023-08-04 19:51:00,1,76000,타마라 제주
h_h003159,그랜드메르호텔제주,1,1,Y,,,2,,그랜드메르 호텔 제주,제주특별자치도 서귀포시 논짓물로 45,제주특별자치도 서귀포시 하예동 460-1,3350039,5013012100,2023-08-09 00:00:00,1,0,숙박비 
h_h003190,더베스트제주성산,0,1,Y,,,2,,,제주특별자치도 서귀포시 성산읍 동류암로 26,제주특별자치도 서귀포시 성산읍 고성리 298-5,,,,1,56370,
h_h003190,초록초록,0,3,Y,,,2,,,제주특별자치도 제주시 한림읍 명재로 17,제주특별자치도 제주시 한림읍 협재리 1303-1,,,,1,100000,
h_h003191,제주서우봉비치호텔,1,1,Y,,,2,,㈜위메프,서울 강남구 영동대로 502,서울 강남구 삼성동 168-6,2122002,1168010500,2023-08-06 00:00:00,1,250800,웨이스톤 서우봉 호텔
h_h003197,삼해인관광호텔,0,1,Y,,,4,,,제주특별자치도 제주시 도령로 108,제주특별자치도 제주시 연동 260-9,,,,1,53550,
h_h003197,윈스카이호텔,0,1,Y,,,4,,,제주특별자치도 서귀포시 신중남로 17,제주특별자치도 서귀포시 강정동 162-1,,,,1,44920,
h_h003204,글라 애월,0,11,Y,,,2,,,제주특별자치도 제주시 애월읍 장소로 215,제주특별자치도 제주시 애월읍 소길리 799-5,,,,1,254592,
h_h003217,제주노블피아호텔,1,1,Y,,,2,,제주 노블피아 호텔,제주특별자치도 서귀포시 명동로 46,제주특별자치도 서귀포시 서귀동 182,3350080,5013010100,2023-08-21 15:00:00,1,135210,숙박비
h_h003217,코니호텔,1,2,Y,,,2,,코니호텔,제주특별자치도 제주시 애월읍 가문동길 79,제주특별자치도 제주시 애월읍 하귀2리 2810-1,4847007,5011025341,2023-08-23 16:00:00,1,0,숙박비
h_h003218,호텔 케니 서귀포,1,1,Y,,,1,,아고다,,,,,2023-08-05 00:00:00,1,29296,호텔 케니 서귀포 
h_h003218,호텔 케니 서귀포,2,1,Y,,,1,,아고다,,,,,2023-08-22 00:00:00,1,28900,Hotel Kenny Seogwipo
h_h003219,까사로마호텔,0,1,Y,,,6,,,제주특별자치도 서귀포시 태평로 347,,,,,1,256480,
h_h003219,캠퍼트리 호텔앤리조트,0,4,Y,,,6,,,제주특별자치도 제주시 해안마을서4길 100,제주특별자치도 제주시 해안동 2499-2,,,,1,417191,
h_h003223,브라운스위트제주 호텔앤리조트,1,4,Y,,,2,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-08-03 00:02:00,1,65000,브라운 스위트 제주 
h_h003223,빌라비하우스,1,3,Y,,,2,,빌라비,제주특별자치도 서귀포시 색달로64번길 51,제주특별자치도 서귀포시 색달동 2290-2,4850372,5013011900,2023-08-02 23:41:00,1,102619,숙박비
h_h003223,호텔더원,1,1,Y,,,2,,호텔 더원,제주특별자치도 제주시 사장3길 33,제주특별자치도 제주시 연동 279-3,4847800,5011013700,2023-08-02 00:02:00,1,89300,숙박비
h_h003243,공새미온,0,7,Y,,,2,,,제주특별자치도 서귀포시 남원읍 신례로204번길 124,,,,,1,140000,
h_h003299,세인트비치호텔,1,1,Y,,,2,,트립닷컴,,,,,2023-08-06 00:00:00,1,100000,세인트 비치 호텔
h_h003299,플레이스캠프제주,1,1,Y,,,2,,플레이스 캠프 제주,제주특별자치도 서귀포시 성산읍 동류암로 20,,3350063,5013025924,2023-08-15 00:00:00,1,54471,
h_h003299,홈리홈,1,8,Y,,,2,,전부성(홈리홈),,,,,2023-07-26 11:12:00,1,230000,
h_h003303,까사까미노,0,7,Y,,,1,,,제주특별자치도 제주시 조천읍 선진안길 21,제주특별자치도 제주시 조천읍 선흘리 1945-13,,,,5,59000,
h_h003303,더오크라호텔,1,2,Y,,,1,,(주)인터파크트리플,서울 강남구 테헤란로 131,서울 강남구 역삼동 647-9,3122010,1168010100,2023-08-03 20:49:00,1,31977,
h_h003308,다인오세아노호텔,0,1,Y,,,2,,,제주특별자치도 제주시 애월읍 애월해안로 394,제주특별자치도 제주시 애월읍 고내리 84,,,,1,135000,
h_h003308,더베스트제주성산,0,1,Y,,,2,,,제주특별자치도 서귀포시 성산읍 동류암로 26,제주특별자치도 서귀포시 성산읍 고성리 298-5,,,,1,54500,
h_h003308,해피데이,0,2,Y,,,2,,,제주특별자치도 제주시 제원길 3,제주특별자치도 제주시 연동 261-4,,,,1,45000,
h_h003322,블룸호텔,0,1,Y,,,2,,,제주특별자치도 서귀포시 중문관광로72번길 53,제주특별자치도 서귀포시 색달동 2812-2,,,,1,204387,
h_h003327,리치호텔,0,1,Y,,,2,,,제주특별자치도 제주시 애월읍 고내로13길 100,제주특별자치도 제주시 애월읍 고내리 332-1,,,,1,79500,
h_h003330,큐티파이호텔,1,1,Y,,,2,,아고다,,,,,2023-08-08 00:00:00,1,82295,Aewol Cutiepie Hotel
h_h003331,메종글래드제주,1,1,Y,,,3,,메종글래드 제주,제주특별자치도 제주시 노연로 80,제주특별자치도 제주시 연동 263-15,3349041,5011013700,2023-08-11 18:53:00,1,415250,숙박비
h_h003331,제주센트럴파크레지던스,1,4,Y,,,3,,센트럴파크 레지던스,제주특별자치도 제주시 신대로12길 14,제주특별자치도 제주시 연동 292-40,4848086,5011013700,2023-08-09 00:00:00,1,264168,숙박비
h_h003332,더베스트제주성산,1,1,Y,,,2,,아고다,서울 중구 을지로 100,,3101006,1114010500,2023-08-06 00:00:00,1,47580,숙박비
h_h003332,윈스카이호텔,1,1,Y,,,2,,주식회사탐라투어,제주특별자치도 서귀포시 신중남로 17,,3350188,5013011600,2023-08-20 15:50:00,1,43560,
h_h003332,코업시티호텔 하버뷰,1,1,Y,,,2,,아고다,,,,,2023-08-06 00:00:00,1,56903,CO-OP City Hotel Harborview
h_h003337,숙소,0,7,Y,,,6,,,1466-1,,,,,5,171000,
h_h003340,JW메리어트제주리조트&스파,1,1,Y,,,4,,JW메리어트 제주 리조트 앤 스파,제주특별자치도 서귀포시 태평로 152,제주특별자치도 서귀포시 호근동 2163,3350269,5013010400,2023-08-22 00:00:00,1,117000,
h_h003343,더큐브리조트 제주,0,4,Y,,,2,,,제주특별자치도 서귀포시 솔오름로105번길 24,제주특별자치도 서귀포시 토평동 산 30-13,,,,1,109849,
h_h003343,썬라이즈 호텔 성산점,0,1,Y,,,2,,,제주특별자치도 서귀포시 성산읍 성산등용로17번길 35,제주특별자치도 서귀포시 성산읍 성산리 169-16,,,,1,59899,
h_h003344,블루하와이리조트,1,4,Y,,,2,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-05-23 00:00:00,3,270000,블루하와이 리조트
h_h003346,다인오세아노호텔,0,1,Y,,,3,,,제주특별자치도 제주시 애월읍 애월해안로 394,제주특별자치도 제주시 애월읍 고내리 84,,,,1,189750,
h_h003347,뉴맨하탄관광호텔,1,1,Y,,,2,,토스페이먼츠 주식회사,서울 강남구 테헤란로 131,서울 강남구 역삼동 647-9,3122010,1168010100,2023-08-15 22:16:00,1,27900,
h_h003347,삼해인관광호텔,1,1,Y,,,2,,토스페이먼츠 주식회사,서울 강남구 테헤란로 131,서울 강남구 역삼동 647-9,3122010,1168010100,2023-08-02 16:10:00,1,40531,
h_h003347,스테이온룸,0,8,Y,,,2,,,제주특별자치도 제주시 한림읍 명월성로 137-19,제주특별자치도 제주시 한림읍 동명리 2209-1,,,,5,50000,
h_h003350,메종글래드제주,1,1,Y,,,2,,아고다,,,,,2023-07-28 00:00:00,1,229891,Maison Glad Jeju
h_h003350,연동마라도횟집,1,1,N,,,2,,마라도횟집,제주특별자치도 제주시 신광로8길 3,제주특별자치도 제주시 연동 262-10,4848084,5011013700,2023-08-16 18:11:00,1,115000,식대 
h_h003353,플레이스캠프제주,0,1,Y,,,2,,,제주특별자치도 서귀포시 성산읍 동류암로 20,제주특별자치도 서귀포시 성산읍 고성리 297-1,,,,1,76285,
h_h003355,심스호텔,0,1,Y,,,4,,,제주특별자치도 제주시 임항로 249,제주특별자치도 제주시 건입동 658-1,,,,1,52000,
h_h003355,호텔에어시티제주,1,1,Y,,,4,,아고다 나이스,서울 마포구 마포대로 217,서울 마포구 아현동 686,2113001,1144010100,2023-08-13 02:47:00,1,50872,
h_h003359,아이미제주비치호텔,1,1,Y,,,2,,아고다페이먼츠코리아,서울 마포구 마포대로 217,서울 마포구 아현동 686,2113001,1144010100,2023-08-27 02:28:00,1,55103,
h_h003359,절물자연휴양림,1,9,Y,,,2,,제주시청,제주특별자치도 제주시 광양9길 10,제주특별자치도 제주시 이도이동 1176-1,4847213,5011010400,2023-08-02 11:54:00,1,82000,
h_h003359,절물자연휴양림 장생의숲길,0,9,Y,,,2,,,,제주특별자치도 제주시 봉개동 산 78-1,,,,4,0,
h_h003373,라마다바이윈덤 제주더함덕호텔,0,1,Y,,,2,,,제주특별자치도 제주시 조천읍 신북로 470,제주특별자치도 제주시 조천읍 함덕리 3061,,,,1,252668,
h_h003383,스테이상상,1,8,Y,,,2,,NAVER FINANCIAL,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2023-07-23 00:00:00,1,250000,숙박비
h_h003386,마레보비치호텔,0,1,Y,,,2,,,제주특별자치도 제주시 애월읍 곽지1길 23,제주특별자치도 제주시 애월읍 곽지리 1565-18,,,,1,237195,
h_h003386,알로하호텔,0,1,Y,,,2,,,인천 남동구 남동대로777번길 32,인천 남동구 구월동 1142-31,,,,1,45000,
h_h003386,호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,0,1,Y,,,2,,,제주특별자치도 제주시 서부두2길 26,제주특별자치도 제주시 건입동 1443-2,,,,1,80497,
h_h003389,구름비낭,0,3,Y,,,5,,,제주특별자치도 제주시 한경면 판포2길 6-14,,,,,5,240000,
h_h003389,제주신화월드 신화관,0,1,Y,,,5,,,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,제주특별자치도 서귀포시 안덕면 서광리 산 24,,,,1,376000,
h_h003405,다인오세아노호텔,0,1,Y,,,2,,,제주특별자치도 제주시 애월읍 애월해안로 394,제주특별자치도 제주시 애월읍 고내리 84,,,,1,70000,
h_h003405,미들도어,0,3,Y,,,2,,,제주특별자치도 서귀포시 중문상로 207-5,제주특별자치도 서귀포시 중문동 944-3,,,,1,300000,
h_h003406,메종드오조락,0,7,Y,,,2,,,제주특별자치도 서귀포시 성산읍 오조로 140,제주특별자치도 서귀포시 성산읍 오조리 561-1,,,,1,300800,
h_h003410,호텔케니모슬포,0,1,Y,,,2,,,제주특별자치도 서귀포시 대정읍 하모중앙로 22,제주특별자치도 서귀포시 대정읍 하모리 1414-1,,,,3,102000,
h_h003431,그날저지,0,8,Y,,,2,,,수동4길 1-4,,,,,5,230000,
h_h003431,모던테라스,0,7,Y,,,2,,,1787-3 모던테라스 616호,,,,,1,57765,
h_h003431,작은한개민박,0,8,Y,,,2,,,금등2길 28 작은한개,,,,,5,90000,
h_h003441,호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,1,1,Y,,,2,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-21 14:32:00,1,80750,호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션
h_h003441,호텔브릿지 서귀포,1,1,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-25 00:00:00,3,108903,호텔 브릿지 서귀포
h_h003443,뜨레비호텔,2,2,Y,,,3,,뜨레비호텔,제주특별자치도 제주시 연동7길 8,제주특별자치도 제주시 연동 272-50,4848258,5011013700,2023-08-16 19:56:00,3,85000,숙박비
h_h003443,채우리네펜션,0,3,Y,,,3,,,제주특별자치도 서귀포시 검은여로 67,제주특별자치도 서귀포시 토평동 610-9,,,,2,218000,
h_h003444,제주신화월드 랜딩관,1,1,Y,,,4,,람정제주개발(주),제주특별자치도 서귀포시 안덕면 녹차분재로 217,제주특별자치도 서귀포시 안덕면 서광리 2489,3349232,5013031027,2023-09-10 17:47:00,1,337700,숙박비
h_h003444,휘닉스제주,1,4,Y,,,4,,휘닉스 제주,제주특별자치도 서귀포시 성산읍 섭지코지로 107,제주특별자치도 서귀포시 성산읍 고성리 127-2,3350153,5013025924,2023-09-10 10:00:00,1,500000,숙박비
h_h003448,강정누림펜션,0,3,Y,,,2,,,제주특별자치도 서귀포시 강정하로 36,제주특별자치도 서귀포시 강정동 5402,,,,1,48000,
h_h003448,제주서우봉비치호텔,0,1,Y,,,2,,,제주특별자치도 제주시 조천읍 함덕6길 10,제주특별자치도 제주시 조천읍 함덕리 2915,,,,1,75000,
h_h003451,또시오라,1,8,Y,,,2,,또시오라,제주특별자치도 제주시 서해안로 446-2,,3349093,5011011000,2023-05-26 20:41:00,1,90000,typeA-숙박비
h_h003451,삼일삼오,0,3,Y,,,2,,,제주특별자치도 제주시 구좌읍 해맞이해안로 1542-4,제주특별자치도 제주시 구좌읍 하도리 3135,,,,5,110000,
h_h003451,오조숙녀Sea,0,3,Y,,,2,,,제주특별자치도 서귀포시 성산읍 오조로 122,제주특별자치도 서귀포시 성산읍 오조리 570-1,,,,5,160000,
h_h003453,라림부띠끄호텔,0,4,Y,,,2,,,제주특별자치도 서귀포시 안덕면 대평로 39,제주특별자치도 서귀포시 안덕면 창천리 907-1,,,,4,129375,
h_h003453,롯데시티호텔 제주,0,1,Y,,,2,,,제주특별자치도 제주시 도령로 83,제주특별자치도 제주시 연동 2324-6,,,,4,157360,
h_h003477,피노호텔,0,1,Y,,,3,,,제주특별자치도 서귀포시 천지연로29번길 5,제주특별자치도 서귀포시 서귀동 697-1,,,,1,152000,
