travel_id,trip_id,start_visit_area_id,end_visit_area_id,start_dt_min,end_dt_min,mvmn_cd_1,mvmn_cd_2
h_h003219,2308250001,,2308250001,,2023-08-25 12:00:00,2,2
h_h003219,2308250002,,2308250002,,2023-08-25 14:30:00,2,2
h_h003219,2308250003,,2308250003,,2023-08-25 17:00:00,2,2
h_h003223,2308190004,,2308190004,,2023-08-19 19:30:00,9,
h_h003223,2308190005,,2308190005,,2023-08-19 20:00:00,2,
h_h003223,2308190006,,2308190006,,2023-08-19 21:00:00,2,
h_h003223,2308190007,,2308190007,,2023-08-19 21:30:00,2,
h_h003223,2308190008,,2308190008,,2023-08-19 22:30:00,2,
h_h003223,2308200001,,2308200001,,2023-08-20 11:00:00,2,
h_h003223,2308200002,,2308200002,,2023-08-20 11:30:00,2,
h_h003223,2308200003,,2308200003,,2023-08-20 11:30:00,2,
h_h003223,2308200004,,2308200004,,2023-08-20 12:30:00,2,
h_h003223,2308200005,,2308200005,,2023-08-20 13:00:00,2,
h_h003223,2308200006,,2308200006,,2023-08-20 14:00:00,2,
h_h003223,2308200007,,2308200007,,2023-08-20 15:00:00,2,
h_h003223,2308200008,,2308200008,,2023-08-20 15:30:00,2,
h_h003223,2308200009,,2308200009,,2023-08-20 16:30:00,2,
h_h003223,2308200010,,2308200010,,2023-08-20 17:00:00,2,
h_h003223,2308200011,,2308200011,,2023-08-20 18:00:00,2,
h_h003223,2308200012,,2308200012,,2023-08-20 20:00:00,15,
h_h003223,2308200013,,2308200013,,2023-08-20 22:30:00,15,
h_h003223,2308210001,,2308210001,,2023-08-21 09:30:00,15,
h_h003223,2308210002,,2308210002,,2023-08-21 10:30:00,2,
h_h003223,2308210003,,2308210003,,2023-08-21 11:00:00,2,
h_h003223,2308210004,,2308210004,,2023-08-21 12:00:00,2,
h_h003223,2308210005,,2308210005,,2023-08-21 12:30:00,2,
h_h003223,2308210006,,2308210006,,2023-08-21 13:30:00,2,
h_h003223,2308210007,,2308210007,,2023-08-21 14:30:00,2,
h_h003223,2308210008,,2308210008,,2023-08-21 16:00:00,2,
h_h003223,2308210009,,2308210009,,2023-08-21 18:00:00,2,
h_h003223,2308210010,,2308210010,,2023-08-21 19:00:00,2,
h_h003223,2308210011,,2308210011,,2023-08-21 20:00:00,2,
h_h003223,2308210012,,2308210012,,2023-08-21 21:00:00,2,
h_h003223,2308220001,,2308220001,,2023-08-22 10:00:00,2,
h_h003223,2308220002,,2308220002,,2023-08-22 12:00:00,2,
h_h003223,2308220003,,2308220003,,2023-08-22 14:00:00,2,
h_h003223,2308220004,,2308220004,,2023-08-22 15:00:00,2,
h_h003223,2308220005,,2308220005,,2023-08-22 17:00:00,2,
h_h003243,2308230002,,2308230002,,2023-08-23 18:30:00,4,15
h_h003243,2308230004,,2308230004,,2023-08-23 07:30:00,9,
h_h003243,2308230005,,2308230005,,2023-08-23 09:30:00,11,
h_h003243,2308230007,,2308230007,,2023-08-23 10:30:00,2,
h_h003243,2308230009,,2308230009,,2023-08-23 11:00:00,2,
h_h003243,2308230010,,2308230010,,2023-08-23 12:00:00,2,
h_h003243,2308230011,,2308230011,,2023-08-23 12:30:00,2,
h_h003243,2308230012,,2308230012,,2023-08-23 13:00:00,2,15
h_h003243,2308230013,,2308230013,,2023-08-23 15:30:00,2,15
h_h003243,2308230014,,2308230014,,2023-08-23 16:30:00,2,
h_h003243,2308230015,,2308230015,,2023-08-23 17:00:00,4,15
h_h003243,2308230016,,2308230016,,2023-08-23 18:00:00,15,
h_h003243,2308240001,,2308240001,,2023-08-24 10:00:00,2,
h_h003243,2308240002,,2308240002,,2023-08-24 10:30:00,2,15
h_h003243,2308240003,,2308240003,,2023-08-24 12:00:00,2,15
h_h003243,2308240004,,2308240004,,2023-08-24 12:30:00,15,
h_h003243,2308240005,,2308240005,,2023-08-24 14:00:00,2,
h_h003243,2308240006,,2308240006,,2023-08-24 14:30:00,2,15
h_h003243,2308240007,,2308240007,,2023-08-24 15:00:00,2,
h_h003243,2308240008,,2308240008,,2023-08-24 16:30:00,2,15
h_h003243,2308240009,,2308240009,,2023-08-24 18:00:00,2,
h_h003243,2308240010,,2308240010,,2023-08-24 19:00:00,15,
h_h003243,2308240011,,2308240011,,2023-08-24 20:00:00,2,
h_h003243,2308250001,,2308250001,,2023-08-25 09:00:00,2,
h_h003243,2308250002,,2308250002,,2023-08-25 09:30:00,15,
h_h003243,2308250003,,2308250003,,2023-08-25 11:00:00,2,
h_h003243,2308250004,,2308250004,,2023-08-25 11:00:00,11,
h_h003263,2308190002,,2308190002,,2023-08-19 11:30:00,1,
h_h003263,2308190003,,2308190003,,2023-08-19 12:30:00,1,
h_h003263,2308190004,,2308190004,,2023-08-19 14:00:00,1,
h_h003263,2308190005,,2308190005,,2023-08-19 17:00:00,1,
h_h003264,2308120002,,2308120002,,2023-08-12 11:30:00,1,16
h_h003264,2308120003,,2308120003,,2023-08-12 12:30:00,1,
h_h003264,2308120004,,2308120004,,2023-08-12 13:30:00,1,
h_h003264,2308120005,,2308120005,,2023-08-12 16:00:00,16,
h_h003265,2309160002,,2309160002,,2023-09-16 13:30:00,1,
h_h003265,2309160003,,2309160003,,2023-09-16 15:00:00,1,15
h_h003265,2309160004,,2309160004,,2023-09-16 17:00:00,1,
h_h003266,2308260002,,2308260002,,2023-08-26 10:00:00,1,
h_h003266,2308260003,,2308260003,,2023-08-26 13:00:00,1,
h_h003266,2308260004,,2308260004,,2023-08-26 14:30:00,1,
h_h003266,2308260005,,2308260005,,2023-08-26 16:00:00,1,
h_h003267,2308190003,,2308190003,,2023-08-19 11:00:00,1,
h_h003267,2308190004,,2308190004,,2023-08-19 11:30:00,1,
h_h003267,2308190005,,2308190005,,2023-08-19 12:00:00,1,
h_h003267,2308190006,,2308190006,,2023-08-19 14:00:00,1,
h_h003267,2308190007,,2308190007,,2023-08-19 15:30:00,1,
h_h003267,2308190008,,2308190008,,2023-08-19 18:30:00,1,
h_h003270,2308230002,,2308230002,,2023-08-23 04:30:00,1,
h_h003270,2308230003,,2308230003,,2023-08-23 17:00:00,1,
h_h003270,2308230004,,2308230004,,2023-08-23 17:30:00,1,
h_h003271,2308260003,,2308260003,,2023-08-26 12:00:00,1,
h_h003271,2308260004,,2308260004,,2023-08-26 13:30:00,1,
h_h003271,2308260005,,2308260005,,2023-08-26 15:00:00,1,
h_h003272,2308270003,,2308270003,,2023-08-27 11:30:00,1,
h_h003272,2308270004,,2308270004,,2023-08-27 13:00:00,1,
h_h003272,2308270005,,2308270005,,2023-08-27 13:30:00,1,
h_h003272,2308270006,,2308270006,,2023-08-27 14:30:00,1,
h_h003272,2308270007,,2308270007,,2023-08-27 15:00:00,1,
h_h003272,2308270008,,2308270008,,2023-08-27 16:00:00,1,
h_h003273,2308200003,,2308200003,,2023-08-20 11:00:00,1,
h_h003273,2308200004,,2308200004,,2023-08-20 12:00:00,1,
h_h003273,2308200005,,2308200005,,2023-08-20 13:00:00,1,
h_h003273,2308200006,,2308200006,,2023-08-20 13:30:00,1,
h_h003273,2308200007,,2308200007,,2023-08-20 14:30:00,1,
h_h003273,2308200008,,2308200008,,2023-08-20 15:30:00,1,
h_h003273,2308200009,,2308200009,,2023-08-20 17:00:00,1,
h_h003277,2308190002,,2308190002,,2023-08-19 14:00:00,1,
h_h003277,2308190003,,2308190003,,2023-08-19 15:30:00,1,
h_h003277,2308190004,,2308190004,,2023-08-19 16:00:00,1,
h_h003278,2308150002,,2308150002,,2023-08-15 10:30:00,1,
h_h003278,2308150003,,2308150003,,2023-08-15 12:00:00,1,
h_h003278,2308150004,,2308150004,,2023-08-15 13:00:00,1,
h_h003278,2308150005,,2308150005,,2023-08-15 14:30:00,1,
h_h003278,2308150006,,2308150006,,2023-08-15 15:30:00,1,
h_h003278,2308150007,,2308150007,,2023-08-15 17:00:00,1,
h_h003278,2308150008,,2308150008,,2023-08-15 20:00:00,1,
h_h003299,2308120005,,2308120005,,2023-08-12 09:00:00,9,
h_h003299,2308120006,,2308120006,,2023-08-12 09:30:00,11,
h_h003299,2308120007,,2308120007,,2023-08-12 10:00:00,2,
h_h003299,2308120008,,2308120008,,2023-08-12 10:30:00,2,
h_h003299,2308120009,,2308120009,,2023-08-12 11:30:00,2,
h_h003299,2308120010,,2308120010,,2023-08-12 14:30:00,2,
h_h003299,2308120011,,2308120011,,2023-08-12 16:30:00,2,
h_h003299,2308120012,,2308120012,,2023-08-12 17:00:00,2,
h_h003299,2308130001,,2308130001,,2023-08-13 10:00:00,2,
h_h003299,2308130002,,2308130002,,2023-08-13 10:30:00,15,
h_h003299,2308130003,,2308130003,,2023-08-13 12:30:00,2,
h_h003299,2308130004,,2308130004,,2023-08-13 14:00:00,2,
h_h003299,2308130005,,2308130005,,2023-08-13 15:00:00,2,
h_h003299,2308130006,,2308130006,,2023-08-13 15:30:00,2,
h_h003299,2308130007,,2308130007,,2023-08-13 16:30:00,15,
h_h003299,2308130008,,2308130008,,2023-08-13 18:00:00,15,
h_h003299,2308140001,,2308140001,,2023-08-14 10:30:00,2,
h_h003299,2308140002,,2308140002,,2023-08-14 11:30:00,2,
h_h003299,2308140003,,2308140003,,2023-08-14 12:30:00,2,
h_h003299,2308140004,,2308140004,,2023-08-14 13:00:00,2,
h_h003299,2308140005,,2308140005,,2023-08-14 13:30:00,10,
h_h003299,2308140006,,2308140006,,2023-08-14 21:00:00,15,
h_h003299,2308140007,,2308140007,,2023-08-14 19:30:00,2,
h_h003299,2308140008,,2308140008,,2023-08-14 20:00:00,15,
h_h003299,2308150001,,2308150001,,2023-08-15 09:00:00,15,
h_h003299,2308150002,,2308150002,,2023-08-15 11:00:00,2,
h_h003299,2308150003,,2308150003,,2023-08-15 11:30:00,2,
h_h003299,2308150004,,2308150004,,2023-08-15 13:30:00,2,
h_h003299,2308150005,,2308150005,,2023-08-15 14:00:00,2,
h_h003299,2308150006,,2308150006,,2023-08-15 14:30:00,2,
h_h003299,2308150007,,2308150007,,2023-08-15 15:00:00,11,
h_h003303,2308110003,,2308110003,,2023-08-11 08:30:00,9,
h_h003303,2308110004,,2308110004,,2023-08-11 10:30:00,2,15
h_h003303,2308110005,,2308110005,,2023-08-11 11:30:00,2,15
h_h003303,2308110006,,2308110006,,2023-08-11 12:00:00,2,15
h_h003303,2308110007,,2308110007,,2023-08-11 14:00:00,2,15
h_h003303,2308110008,,2308110008,,2023-08-11 15:00:00,2,15
h_h003303,2308110009,,2308110009,,2023-08-11 16:00:00,2,15
h_h003303,2308110010,,2308110010,,2023-08-11 17:30:00,2,15
h_h003303,2308110011,,2308110011,,2023-08-11 18:30:00,2,15
h_h003303,2308110012,,2308110012,,2023-08-11 19:30:00,2,15
h_h003303,2308110013,,2308110013,,2023-08-11 21:00:00,2,15
h_h003303,2308120001,,2308120001,,2023-08-12 22:30:00,13,15
h_h003303,2308120002,,2308120002,,2023-08-12 10:00:00,15,15
h_h003303,2308120003,,2308120003,,2023-08-12 13:30:00,2,15
h_h003303,2308120004,,2308120004,,2023-08-12 15:00:00,2,15
h_h003303,2308120005,,2308120005,,2023-08-12 18:00:00,13,15
h_h003303,2308120006,,2308120006,,2023-08-12 20:30:00,13,15
h_h003303,2308130001,,2308130001,,2023-08-13 07:30:00,13,15
h_h003308,2308200005,,2308200005,,2023-08-20 12:00:00,2,9
h_h003308,2308200006,,2308200006,,2023-08-20 14:00:00,2,10
h_h003308,2308200007,,2308200007,,2023-08-20 18:30:00,2,
h_h003308,2308200008,,2308200008,,2023-08-20 20:00:00,2,
h_h003308,2308210001,,2308210001,,2023-08-21 10:30:00,2,
h_h003308,2308210002,,2308210002,,2023-08-21 12:00:00,2,
h_h003308,2308210003,,2308210003,,2023-08-21 12:30:00,2,
h_h003308,2308210004,,2308210004,,2023-08-21 13:30:00,2,10
h_h003308,2308210005,,2308210005,,2023-08-21 15:30:00,2,
h_h003308,2308210006,,2308210006,,2023-08-21 18:00:00,15,
h_h003308,2308210007,,2308210007,,2023-08-21 20:00:00,15,
h_h003308,2308220001,,2308220001,,2023-08-22 11:00:00,2,
h_h003308,2308220002,,2308220002,,2023-08-22 12:30:00,2,
h_h003308,2308220003,,2308220003,,2023-08-22 14:00:00,2,
h_h003308,2308220004,,2308220004,,2023-08-22 15:00:00,2,
h_h003308,2308220005,,2308220005,,2023-08-22 17:00:00,2,
h_h003308,2308220006,,2308220006,,2023-08-22 19:00:00,2,
h_h003308,2308230001,,2308230001,,2023-08-23 10:30:00,2,
h_h003308,2308230002,,2308230002,,2023-08-23 12:00:00,2,
h_h003308,2308230003,,2308230003,,2023-08-23 13:00:00,2,
h_h003308,2308230004,,2308230004,,2023-08-23 17:00:00,2,
h_h003308,2308230005,,2308230005,,2023-08-23 19:30:00,15,
h_h003308,2308230006,,2308230006,,2023-08-23 23:00:00,15,
h_h003308,2308240001,,2308240001,,2023-08-24 08:30:00,13,
h_h003322,2308230003,,2308230003,,2023-08-23 12:00:00,9,
h_h003322,2308230004,,2308230004,,2023-08-23 12:30:00,11,
h_h003322,2308230005,,2308230005,,2023-08-23 13:00:00,2,
h_h003322,2308230006,,2308230006,,2023-08-23 14:30:00,2,
h_h003322,2308230007,,2308230007,,2023-08-23 16:00:00,2,
h_h003322,2308230008,,2308230008,,2023-08-23 17:30:00,2,
h_h003322,2308230009,,2308230009,,2023-08-23 18:30:00,15,
h_h003322,2308230010,,2308230010,,2023-08-23 20:00:00,2,
h_h003322,2308230011,,2308230011,,2023-08-23 22:00:00,2,
h_h003322,2308240001,,2308240001,,2023-08-24 08:00:00,15,
h_h003322,2308240002,,2308240002,,2023-08-24 10:00:00,2,
h_h003322,2308240003,,2308240003,,2023-08-24 11:30:00,2,
h_h003322,2308240004,,2308240004,,2023-08-24 12:30:00,2,
h_h003322,2308240005,,2308240005,,2023-08-24 14:30:00,2,
h_h003322,2308240006,,2308240006,,2023-08-24 16:30:00,2,
h_h003322,2308240007,,2308240007,,2023-08-24 17:30:00,15,
h_h003322,2308240008,,2308240008,,2023-08-24 19:00:00,2,
h_h003322,2308240009,,2308240009,,2023-08-24 21:00:00,2,
h_h003322,2308240010,,2308240010,,2023-08-24 22:30:00,2,
h_h003322,2308250001,,2308250001,,2023-08-25 11:00:00,15,
h_h003322,2308250002,,2308250002,,2023-08-25 11:00:00,2,
h_h003322,2308250003,,2308250003,,2023-08-25 13:00:00,2,
h_h003322,2308250004,,2308250004,,2023-08-25 13:30:00,10,
h_h003322,2308250005,,2308250005,,2023-08-25 13:30:00,15,
h_h003322,2308250006,,2308250006,,2023-08-25 14:30:00,16,
h_h003322,2308250007,,2308250007,,2023-08-25 15:00:00,16,
h_h003322,2308250008,,2308250008,,2023-08-25 15:30:00,16,
h_h003322,2308250009,,2308250009,,2023-08-25 16:00:00,16,
h_h003322,2308250010,,2308250010,,2023-08-25 16:30:00,10,
h_h003322,2308250011,,2308250011,,2023-08-25 18:00:00,2,
h_h003322,2308250012,,2308250012,,2023-08-25 18:00:00,11,
h_h003327,2308210002,,2308210002,,2023-08-21 23:00:00,12,
h_h003327,2308210003,,2308210003,,2023-08-21 10:30:00,13,15
h_h003327,2308210004,,2308210004,,2023-08-21 13:00:00,13,
h_h003327,2308210005,,2308210005,,2023-08-21 13:30:00,4,
h_h003327,2308210006,,2308210006,,2023-08-21 14:30:00,4,
h_h003327,2308210007,,2308210007,,2023-08-21 16:00:00,4,
h_h003327,2308210008,,2308210008,,2023-08-21 17:30:00,4,
h_h003327,2308210009,,2308210009,,2023-08-21 19:30:00,15,
h_h003327,2308210010,,2308210010,,2023-08-21 21:30:00,14,
h_h003327,2308210011,,2308210011,,2023-08-21 20:30:00,15,
h_h003327,2308220001,,2308220001,,2023-08-22 13:00:00,12,13
h_h003327,2308220002,,2308220002,,2023-08-22 15:00:00,15,
h_h003327,2308220003,,2308220003,,2023-08-22 17:00:00,4,
h_h003327,2308220004,,2308220004,,2023-08-22 16:30:00,4,
h_h003327,2308220005,,2308220005,,2023-08-22 17:30:00,15,
h_h003327,2308220006,,2308220006,,2023-08-22 19:30:00,15,
h_h003327,2308220007,,2308220007,,2023-08-22 20:00:00,15,
h_h003327,2308220008,,2308220008,,2023-08-22 22:00:00,4,
h_h003327,2308230001,,2308230001,,2023-08-23 12:00:00,15,
h_h003327,2308230002,,2308230002,,2023-08-23 14:30:00,13,15
h_h003327,2308230003,,2308230003,,2023-08-23 17:00:00,4,13
h_h003327,2308230004,,2308230004,,2023-08-23 19:00:00,13,15
h_h003327,2308230005,,2308230005,,2023-08-23 20:00:00,15,
h_h003327,2308230006,,2308230006,,2023-08-23 21:30:00,4,
h_h003327,2308240001,,2308240001,,2023-08-24 11:00:00,15,
h_h003327,2308240002,,2308240002,,2023-08-24 12:00:00,15,
h_h003327,2308240003,,2308240003,,2023-08-24 14:00:00,13,15
h_h003327,2308240004,,2308240004,,2023-08-24 16:00:00,13,15
h_h003327,2308240005,,2308240005,,2023-08-24 17:00:00,15,
h_h003327,2308240006,,2308240006,,2023-08-24 17:30:00,15,
h_h003327,2308240007,,2308240007,,2023-08-24 19:00:00,13,15
h_h003330,2308170003,,2308170003,,2023-08-17 11:30:00,9,9
h_h003330,2308170004,,2308170004,,2023-08-17 12:00:00,4,4
h_h003330,2308170005,,2308170005,,2023-08-17 13:30:00,4,4
h_h003330,2308170006,,2308170006,,2023-08-17 15:00:00,4,4
h_h003330,2308170007,,2308170007,,2023-08-17 17:30:00,4,4
h_h003330,2308170008,,2308170008,,2023-08-17 19:30:00,15,15
h_h003330,2308170009,,2308170009,,2023-08-17 22:00:00,15,15
h_h003330,2308180001,,2308180001,,2023-08-18 12:00:00,4,4
h_h003330,2308180002,,2308180002,,2023-08-18 15:30:00,4,15
h_h003330,2308180003,,2308180003,,2023-08-18 16:30:00,15,15
h_h003330,2308180004,,2308180004,,2023-08-18 19:00:00,4,4
h_h003330,2308180005,,2308180005,,2023-08-18 21:00:00,4,4
h_h003330,2308180006,,2308180006,,2023-08-18 22:30:00,4,4
h_h003330,2308190001,,2308190001,,2023-08-19 11:30:00,4,15
h_h003330,2308190002,,2308190002,,2023-08-19 13:00:00,4,4
h_h003330,2308190003,,2308190003,,2023-08-19 15:30:00,4,4
h_h003330,2308190004,,2308190004,,2023-08-19 17:30:00,4,4
h_h003330,2308190006,,2308190006,,2023-08-19 18:30:00,4,4
h_h003331,2308090002,,2308090002,,2023-08-09 11:30:00,9,
h_h003331,2308090003,,2308090003,,2023-08-09 12:30:00,1,
h_h003331,2308090004,,2308090004,,2023-08-09 13:00:00,15,
h_h003331,2308090005,,2308090005,,2023-08-09 14:00:00,15,
h_h003331,2308090006,,2308090006,,2023-08-09 14:30:00,15,
h_h003331,2308090007,,2308090007,,2023-08-09 17:00:00,15,
h_h003331,2308090008,,2308090008,,2023-08-09 18:30:00,15,
h_h003331,2308090009,,2308090009,,2023-08-09 19:00:00,15,
h_h003331,2308100001,,2308100001,,2023-08-10 11:30:00,1,
h_h003331,2308100002,,2308100002,,2023-08-10 13:00:00,1,
h_h003331,2308100003,,2308100003,,2023-08-10 14:00:00,1,
h_h003331,2308100004,,2308100004,,2023-08-10 16:00:00,1,
h_h003331,2308100005,,2308100005,,2023-08-10 18:00:00,1,
h_h003331,2308100006,,2308100006,,2023-08-10 20:00:00,1,
h_h003331,2308110001,,2308110001,,2023-08-11 07:00:00,15,
h_h003331,2308110002,,2308110002,,2023-08-11 13:00:00,1,
h_h003331,2308110003,,2308110003,,2023-08-11 18:30:00,1,
h_h003331,2308110004,,2308110004,,2023-08-11 18:00:00,1,
h_h003331,2308110005,,2308110005,,2023-08-11 20:30:00,1,
h_h003331,2308120002,,2308120002,,2023-08-12 05:00:00,1,
h_h003331,2308120003,,2308120003,,2023-08-12 21:00:00,15,
h_h003331,2308120004,,2308120004,,2023-08-12 22:30:00,15,
h_h003331,2308130002,,2308130002,,2023-08-13 09:00:00,4,
h_h003332,2308180003,,2308180003,,2023-08-18 18:00:00,9,11
h_h003332,2308180004,,2308180004,,2023-08-18 18:30:00,2,
h_h003332,2308180006,,2308180006,,2023-08-18 21:30:00,2,
h_h003332,2308190001,,2308190001,,2023-08-19 05:30:00,2,
h_h003332,2308190002,,2308190002,,2023-08-19 11:30:00,2,
h_h003332,2308190003,,2308190003,,2023-08-19 12:30:00,2,
h_h003332,2308190004,,2308190004,,2023-08-19 13:30:00,10,
h_h003332,2308190005,,2308190005,,2023-08-19 18:00:00,2,
h_h003332,2308190006,,2308190006,,2023-08-19 19:00:00,2,
h_h003332,2308190007,,2308190007,,2023-08-19 22:30:00,2,
h_h003332,2308190008,,2308190008,,2023-08-19 23:30:00,2,
h_h003332,2308200001,,2308200001,,2023-08-20 11:30:00,2,
h_h003332,2308200002,,2308200002,,2023-08-20 13:00:00,2,
h_h003332,2308200003,,2308200003,,2023-08-20 14:00:00,2,
h_h003332,2308200004,,2308200004,,2023-08-20 16:00:00,2,
h_h003332,2308200005,,2308200005,,2023-08-20 19:30:00,2,
h_h003332,2308200006,,2308200006,,2023-08-20 21:00:00,2,
h_h003332,2308200007,,2308200007,,2023-08-20 23:00:00,2,
h_h003332,2308210001,,2308210001,,2023-08-21 11:30:00,2,
h_h003332,2308210002,,2308210002,,2023-08-21 13:30:00,2,
h_h003332,2308210003,,2308210003,,2023-08-21 16:30:00,2,
h_h003337,2308110003,,2308110003,,2023-08-11 17:00:00,9,1
h_h003337,2308120001,,2308120001,,2023-08-12 20:00:00,1,
h_h003337,2308120002,,2308120002,,2023-08-12 00:00:00,1,
h_h003337,2308130001,,2308130001,,2023-08-13 16:00:00,1,
h_h003337,2308130002,,2308130002,,2023-08-13 19:30:00,1,
h_h003337,2308130003,,2308130003,,2023-08-13 22:00:00,4,
h_h003337,2308140001,,2308140001,,2023-08-14 13:00:00,1,
h_h003337,2308140002,,2308140002,,2023-08-14 17:00:00,1,
h_h003337,2308140003,,2308140003,,2023-08-14 21:00:00,1,
h_h003337,2308150001,,2308150001,,2023-08-15 19:00:00,1,
h_h003337,2308150002,,2308150002,,2023-08-15 21:00:00,1,
h_h003337,2308160001,,2308160001,,2023-08-16 13:30:00,1,
h_h003337,2308160002,,2308160002,,2023-08-16 16:00:00,1,
h_h003337,2308160003,,2308160003,,2023-08-16 17:00:00,1,
h_h003337,2308160004,,2308160004,,2023-08-16 19:00:00,1,
h_h003337,2308170001,,2308170001,,2023-08-17 08:00:00,1,
h_h003337,2308170003,,2308170003,,2023-08-17 14:00:00,1,1
h_h003337,2308170004,,2308170004,,2023-08-17 19:30:00,1,
h_h003340,2308190002,,2308190002,,2023-08-19 16:00:00,9,
h_h003340,2308190003,,2308190003,,2023-08-19 17:00:00,2,
h_h003340,2308190004,,2308190004,,2023-08-19 18:00:00,2,
h_h003340,2308190005,,2308190005,,2023-08-19 19:00:00,2,
h_h003340,2308200001,,2308200001,,2023-08-20 08:00:00,15,
h_h003340,2308200002,,2308200002,,2023-08-20 09:00:00,15,
h_h003340,2308200003,,2308200003,,2023-08-20 10:00:00,15,
h_h003340,2308200004,,2308200004,,2023-08-20 12:00:00,15,
h_h003340,2308200005,,2308200005,,2023-08-20 14:30:00,15,
h_h003340,2308200006,,2308200006,,2023-08-20 20:30:00,15,
h_h003340,2308200007,,2308200007,,2023-08-20 22:00:00,15,
h_h003340,2308210001,,2308210001,,2023-08-21 09:00:00,2,
h_h003340,2308210002,,2308210002,,2023-08-21 10:00:00,2,
h_h003340,2308210003,,2308210003,,2023-08-21 13:00:00,2,
h_h003340,2308210004,,2308210004,,2023-08-21 15:00:00,2,
h_h003343,2308280003,,2308280003,,2023-08-28 12:30:00,9,2
h_h003343,2308280004,,2308280004,,2023-08-28 13:00:00,2,
h_h003343,2308280005,,2308280005,,2023-08-28 14:30:00,2,
h_h003343,2308280006,,2308280006,,2023-08-28 17:30:00,15,
h_h003343,2308280007,,2308280007,,2023-08-28 18:00:00,15,
h_h003343,2308280008,,2308280008,,2023-08-28 19:00:00,15,
h_h003343,2308280009,,2308280009,,2023-08-28 10:00:00,9,
h_h003343,2308290001,,2308290001,,2023-08-29 09:00:00,2,10
h_h003343,2308290002,,2308290002,,2023-08-29 12:30:00,2,10
h_h003343,2308290003,,2308290003,,2023-08-29 18:30:00,2,
h_h003343,2308300001,,2308300001,,2023-08-30 12:00:00,2,
h_h003343,2308300002,,2308300002,,2023-08-30 12:30:00,2,
h_h003343,2308300004,,2308300004,,2023-08-30 15:30:00,2,
h_h003343,2308300005,,2308300005,,2023-08-30 18:30:00,2,
h_h003343,2308300006,,2308300006,,2023-08-30 20:00:00,2,
h_h003343,2308310001,,2308310001,,2023-08-31 11:00:00,2,
h_h003343,2308310002,,2308310002,,2023-08-31 12:30:00,2,
h_h003343,2308310003,,2308310003,,2023-08-31 16:00:00,2,
h_h003343,2308310004,,2308310004,,2023-08-31 17:00:00,2,
h_h003344,2308150003,,2308150003,,2023-08-15 17:30:00,9,
h_h003344,2308150004,,2308150004,,2023-08-15 18:00:00,16,
h_h003344,2308150005,,2308150005,,2023-08-15 19:00:00,2,
h_h003344,2308150006,,2308150006,,2023-08-15 20:00:00,15,
h_h003344,2308150007,,2308150007,,2023-08-15 22:00:00,15,
h_h003344,2308160001,,2308160001,,2023-08-16 12:00:00,2,
h_h003344,2308160002,,2308160002,,2023-08-16 14:00:00,2,
h_h003344,2308160003,,2308160003,,2023-08-16 15:00:00,2,
h_h003344,2308160004,,2308160004,,2023-08-16 15:30:00,15,
h_h003344,2308160005,,2308160005,,2023-08-16 17:00:00,2,
h_h003344,2308160006,,2308160006,,2023-08-16 19:00:00,2,
h_h003344,2308160007,,2308160007,,2023-08-16 20:00:00,2,
h_h003344,2308160008,,2308160008,,2023-08-16 21:00:00,2,
h_h003344,2308170001,,2308170001,,2023-08-17 11:30:00,2,
h_h003344,2308170002,,2308170002,,2023-08-17 13:00:00,2,
h_h003344,2308170003,,2308170003,,2023-08-17 14:30:00,2,
h_h003344,2308170004,,2308170004,,2023-08-17 16:00:00,2,
h_h003344,2308170005,,2308170005,,2023-08-17 16:30:00,2,
h_h003344,2308170006,,2308170006,,2023-08-17 17:30:00,2,
h_h003344,2308170007,,2308170007,,2023-08-17 18:30:00,2,
h_h003344,2308170008,,2308170008,,2023-08-17 19:00:00,2,
h_h003344,2308170009,,2308170009,,2023-08-17 19:30:00,4,
h_h003344,2308170010,,2308170010,,2023-08-17 22:00:00,4,
h_h003344,2308170011,,2308170011,,2023-08-17 16:00:00,2,
h_h003344,2308180001,,2308180001,,2023-08-18 12:00:00,2,
h_h003344,2308180002,,2308180002,,2023-08-18 13:00:00,2,
h_h003344,2308180003,,2308180003,,2023-08-18 13:30:00,2,
h_h003344,2308180004,,2308180004,,2023-08-18 15:00:00,2,
h_h003344,2308180005,,2308180005,,2023-08-18 15:30:00,2,
h_h003344,2308180006,,2308180006,,2023-08-18 16:00:00,2,
h_h003344,2308180007,,2308180007,,2023-08-18 17:00:00,2,
h_h003344,2308180008,,2308180008,,2023-08-18 17:00:00,15,
h_h003344,2308180009,,2308180009,,2023-08-18 18:30:00,2,
h_h003344,2308180010,,2308180010,,2023-08-18 19:00:00,16,
h_h003346,2308190002,,2308190002,,2023-08-19 13:00:00,4,
h_h003346,2308190003,,2308190003,,2023-08-19 14:00:00,4,
h_h003346,2308190004,,2308190004,,2023-08-19 17:00:00,4,
h_h003346,2308190006,,2308190006,,2023-08-19 20:30:00,4,
h_h003346,2308190007,,2308190007,,2023-08-19 23:00:00,4,
h_h003346,2308190008,,2308190008,,2023-08-19 18:30:00,4,
h_h003346,2308200001,,2308200001,,2023-08-20 13:00:00,4,
h_h003346,2308200002,,2308200002,,2023-08-20 14:00:00,4,
h_h003346,2308200003,,2308200003,,2023-08-20 15:30:00,15,
h_h003346,2308200004,,2308200004,,2023-08-20 16:00:00,15,
