aihub_place_id,aihub_place_name,aihub_normalized_name,aihub_aliases,aihub_poi_ids,aihub_road_address,aihub_lot_address,aihub_longitude,aihub_latitude,aihub_visit_area_type_code,aihub_visit_count,aihub_identity_method,match_status,match_method,name_similarity,distance_m,confidence_score,tourapi_content_id,tourapi_place_name,tourapi_address1,tourapi_address2,tourapi_longitude,tourapi_latitude,tourapi_rag_eligible,merged_aihub_place_ids,merged_aihub_place_count,merged_mapping_conflict,exclusion_reason
47,BBQ 드림타워점,bbq드림타워점,[],"[""POI03000TR023375V""]",제주특별자치도 제주시 노연로 28,제주특별자치도 제주시 노형동 930,126.483076600000,33.485865900000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[47],1,false,FRANCHISE:BBQ
49,Bhc 제주드림타워 점,bhc제주드림타워점,[],[],노형남1길,,,,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[49],1,false,FRANCHISE:BHC
50,BHC치킨 제주 협재점,bhc치킨제주협재점,[],"[""POI01000TR029037V""]",제주특별자치도 제주시 한림읍 한림로 337,제주특별자치도 제주시 한림읍 협재리 2445-1,126.240420100000,33.393778200000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[50],1,false,FRANCHISE:BHC
63,CU 금호제주 리조트점,cu금호제주리조트점,[],"[""POI02000TR002830V""]",제주특별자치도 서귀포시 남원읍 태위로 522-12,제주특별자치도 서귀포시 남원읍 남원리 2384-1,126.702756000000,33.273623800000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[63],1,false,FRANCHISE:CU
64,CU 더 퍼스트 호텔점,cu더퍼스트호텔점,[],"[""POI01000TR023248V""]",제주특별자치도 서귀포시 명동로 46,제주특별자치도 서귀포시 서귀동 182,126.566822700000,33.247422600000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[64],1,false,FRANCHISE:CU
65,CU 디아일랜드 호텔점,cu디아일랜드호텔점,[],"[""POI03000TR005357V""]",제주특별자치도 서귀포시 태평로431번길 3,제주특별자치도 서귀포시 서귀동 544-2,126.565841100000,33.245845800000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[65],1,false,FRANCHISE:CU
67,CU 삼화 주공점,cu삼화주공점,[],"[""POI01000000DZA9RI""]",제주특별자치도 제주시 화삼북로2길 12,제주특별자치도 제주시 화북일동 1002-1,126.576172100000,33.516127000000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[67],1,false,FRANCHISE:CU
68,CU 서귀 CL 호텔점,cu서귀cl호텔점,[],"[""POI01000000DZAL69""]",제주특별자치도 서귀포시 태평로 347,제주특별자치도 서귀포시 서귀동 314-1,126.558114800000,33.246806800000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[68],1,false,FRANCHISE:CU
69,CU 서귀 강정 이어도로 점,cu서귀강정이어도로점,[],"[""POI01000000ANZD38""]",제주특별자치도 서귀포시 이어도로 793,제주특별자치도 서귀포시 강정동 927-1,126.500108500000,33.236629600000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[69],1,false,FRANCHISE:CU
70,CU 서귀 덕수점,cu서귀덕수점,[],"[""POI01000TR007418V""]",제주특별자치도 서귀포시 안덕면 덕수서로 7,제주특별자치도 서귀포시 안덕면 덕수리 2384-1,126.303665100000,33.251127900000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[70],1,false,FRANCHISE:CU
71,CU 서귀동 광로 우점,cu서귀동광로우점,[],"[""POI01000000AOIADZ""]",제주특별자치도 서귀포시 안덕면 동광로 257,제주특별자치도 서귀포시 안덕면 동광리 387,126.345801100000,33.318094000000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[71],1,false,FRANCHISE:CU
72,CU 서귀동 홍 교차로 점,cu서귀동홍교차로점,[],"[""POI01000000F1WTLM""]",제주특별자치도 서귀포시 일주동로 8544,제주특별자치도 서귀포시 동홍동 497-2,126.575544000000,33.255061500000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[72],1,false,FRANCHISE:CU
73,CU 서귀 법환점,cu서귀법환점,[],"[""POI01000000DZAHML""]",제주특별자치도 서귀포시 이어도로 916,제주특별자치도 서귀포시 법환동 1219,126.512649000000,33.237357400000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[73],1,false,FRANCHISE:CU
74,CU 서귀 태신 소점,cu서귀태신소점,[],"[""POI03000TR024652V""]",제주특별자치도 서귀포시 남원읍 태신로 1,제주특별자치도 서귀포시 남원읍 태흥리 536-1,126.745301300000,33.286573700000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[74],1,false,FRANCHISE:CU
75,CU 서귀포 동문점,cu서귀포동문점,[],"[""POI01000TR032508V""]",제주특별자치도 서귀포시 중동로48번길 11,제주특별자치도 서귀포시 서귀동 255-4,126.566595200000,33.249599200000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[75],1,false,FRANCHISE:CU
76,CU 서귀포올레 중앙점,cu서귀포올레중앙점,[],"[""POI010000006W7L0Q""]",제주특별자치도 서귀포시 중정로61번길 22,제주특별자치도 서귀포시 서귀동 277-10,126.562841600000,33.249802500000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[76],1,false,FRANCHISE:CU
77,CU 서귀포 월드컵점,cu서귀포월드컵점,[],"[""POI01000000DZAIJJ""]",제주특별자치도 서귀포시 명동로 19-1,제주특별자치도 서귀포시 서귀동 417-2,126.564103200000,33.247502300000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[77],1,false,FRANCHISE:CU
78,CU 서귀포 프리미엄점,cu서귀포프리미엄점,[],"[""POI03000TR013320V""]",제주특별자치도 서귀포시 중정로 53,제주특별자치도 서귀포시 서귀동 293-9,126.562019900000,33.247812400000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[78],1,false,FRANCHISE:CU
79,CU 서부관광점,cu서부관광점,[],"[""POI01000TR040499V""]",제주특별자치도 제주시 노형로 41,제주특별자치도 제주시 해안동 2355-1,126.451525300000,33.463078700000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[79],1,false,FRANCHISE:CU
80,CU 신서귀로점,cu신서귀로점,[],"[""POI01000000DZAIQQ""]",제주특별자치도 서귀포시 김정문화로27번길 9-6,제주특별자치도 서귀포시 강정동 165-6,126.507338500000,33.252963500000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[80],1,false,FRANCHISE:CU
81,CU 예래 반딧불이 점,cu예래반딧불이점,[],"[""POI03000TR004376V""]",제주특별자치도 서귀포시 하예로 1-3,제주특별자치도 서귀포시 하예동 151,126.386187600000,33.243339800000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[81],1,false,FRANCHISE:CU
82,CU 이호 테우해변점,cu이호테우해변점,[],[],제주특별자치도 제주시 테우해안로 172,제주특별자치도 제주시 이호일동 1699-1,,,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[82],1,false,FRANCHISE:CU
83,CU 제주고 내올레 점,cu제주고내올레점,[],"[""POI01000000DZA7C1""]",제주특별자치도 제주시 애월읍 애월해안로 246,제주특별자치도 제주시 애월읍 고내리 1101,126.338386900000,33.466756800000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[83],1,false,FRANCHISE:CU
84,CU제주고산점,cu제주고산점,[],"[""POI01000000DZADRM""]",제주특별자치도 제주시 한경면 용고로 86,제주특별자치도 제주시 한경면 고산리 2822-17,126.179499000000,33.301210100000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[84],1,false,FRANCHISE:CU
86,CU 제주그랜드점,cu제주그랜드점,[],[],제주특별자치도 제주시 노연로 73,제주특별자치도 제주시 연동 262-34,,,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[86],1,false,FRANCHISE:CU
89,CU 제주 남문점,cu제주남문점,[],"[""POI01000000DZAGTR""]",제주특별자치도 제주시 서사로 35,제주특별자치도 제주시 삼도이동 803-25,126.520105300000,33.509239900000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[89],1,false,FRANCHISE:CU
90,CU 제주도 남점,cu제주도남점,[],"[""POI01000000DZA1AT""]",제주특별자치도 제주시 연삼로 366,제주특별자치도 제주시 도남동 80,126.531413200000,33.492943600000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[90],1,false,FRANCHISE:CU
91,CU 제주도 두 점,cu제주도두점,[],"[""POI010000009063IW""]",제주특별자치도 제주시 도공로 2,제주특별자치도 제주시 도두일동 2614-5,126.465047100000,33.506064400000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[91],1,false,FRANCHISE:CU
94,CU 제주 메르 블루 점,cu제주메르블루점,[],"[""POI01000TR021914V""]",제주특별자치도 제주시 서해안로 368,제주특별자치도 제주시 도두이동 680,126.484071300000,33.511182200000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[94],1,false,FRANCHISE:CU
95,CU 제주 명도암점,cu제주명도암점,[],"[""POI01000000DZA1DW""]",제주특별자치도 제주시 명림로 236,제주특별자치도 제주시 봉개동 848-12,126.610917100000,33.466029200000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[95],1,false,FRANCHISE:CU
96,CU 제주 봉선점,cu제주봉선점,[],"[""POI01000000DZA2K4""]",제주특별자치도 제주시 애월읍 녹근로 3,제주특별자치도 제주시 애월읍 봉성리 4130-1,126.312630300000,33.417739800000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[96],1,false,FRANCHISE:CU
97,CU 제주 삼광 충전소점,cu제주삼광충전소점,[],"[""POI03000TR008312V""]",제주특별자치도 제주시 번영로 152,제주특별자치도 제주시 화북이동 3255-1,126.561974800000,33.504419100000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[97],1,false,NON_TOURISM_KEYWORD:충전소
98,CU 제주 삼무공원점,cu제주삼무공원점,[],"[""POI01000000DZAAE6""]",제주특별자치도 제주시 삼무로3길 50,제주특별자치도 제주시 연동 271-33,126.490702300000,33.490417200000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[98],1,false,FRANCHISE:CU
99,CU 제주 삼양점,cu제주삼양점,[],"[""POI010000009018ES""]",제주특별자치도 제주시 일주동로 326,제주특별자치도 제주시 삼양이동 2142-6,126.579662400000,33.521103900000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[99],1,false,FRANCHISE:CU
100,CU 제주 설촌 노점,cu제주설촌노점,[],[],,,,,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[100],1,false,FRANCHISE:CU
103,CU 제주 씨 앤 블루 점,cu제주씨앤블루점,[],"[""POI01000TR013595V""]",제주특별자치도 제주시 애월읍 애월해안로 576,제주특별자치도 제주시 애월읍 신엄리 2718-1,126.365315300000,33.477860900000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[103],1,false,FRANCHISE:CU
108,CU 제주 우도 점,cu제주우도점,[],"[""POI01000000900HAW""]",제주특별자치도 제주시 우도면 우도해안길 248,제주특별자치도 제주시 우도면 연평리 2516,126.943981900000,33.502413700000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[108],1,false,FRANCHISE:CU
110,CU 제주 조천 사거리점,cu제주조천사거리점,[],"[""POI01000000DZAGQO""]",제주특별자치도 제주시 조천읍 조천16길 2,제주특별자치도 제주시 조천읍 조천리 2346-1,126.640077800000,33.537622100000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[110],1,false,FRANCHISE:CU
111,CU 제주 중문 로드점,cu제주중문로드점,[],"[""POI01000000DZAHUT""]",제주특별자치도 서귀포시 일주서로 712,제주특별자치도 서귀포시 중문동 1828,126.433938100000,33.256255700000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[111],1,false,FRANCHISE:CU
112,CU 제주 중문점,cu제주중문점,[],"[""POI01000000DZAIHH""]",제주특별자치도 서귀포시 중문상로 38,제주특별자치도 서귀포시 중문동 2021-1,126.425656600000,33.251826800000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[112],1,false,FRANCHISE:CU
113,CU 제주 탑동 광장점,cu제주탑동광장점,[],"[""POI02000TR001105V""]",제주특별자치도 제주시 임항로 17,제주특별자치도 제주시 건입동 1442,126.527226400000,33.516660300000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[113],1,false,FRANCHISE:CU
114,CU 제주 탑동로점,cu제주탑동로점,[],"[""POI01000TR032191V""]",제주특별자치도 제주시 중앙로2길 15,제주특별자치도 제주시 삼도이동 5-1,126.523276800000,33.516742500000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[114],1,false,FRANCHISE:CU
116,CU 제주 평대점,cu제주평대점,[],"[""POI01000TR031865V""]",제주특별자치도 제주시 구좌읍 해맞이해안로 1202,제주특별자치도 제주시 구좌읍 평대리 2024-15,126.842509800000,33.533236800000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[116],1,false,FRANCHISE:CU
117,CU 제주 하도점,cu제주하도점,[],"[""POI01000000DZAGRP""]",제주특별자치도 제주시 구좌읍 문주란로 7,제주특별자치도 제주시 구좌읍 하도리 1488-5,126.883186400000,33.518583900000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[117],1,false,FRANCHISE:CU
118,CU 제주 함덕 사거리점,cu제주함덕사거리점,[],"[""POI010000007UQ2D2""]",제주특별자치도 제주시 조천읍 함와로 23,제주특별자치도 제주시 조천읍 함덕리 4157-4,126.674791800000,33.538088700000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[118],1,false,FRANCHISE:CU
119,CU 제주함덕서우봉점,cu제주함덕서우봉점,[],"[""POI03000TR009515V""]",제주특별자치도 제주시 조천읍 신북로 643,제주특별자치도 제주시 조천읍 함덕리 261-10,126.678136700000,33.540736400000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[119],1,false,FRANCHISE:CU
121,CU 제주 회천점,cu제주회천점,[],"[""POI01000000ANZGW4""]",제주특별자치도 제주시 중산간동로 14,제주특별자치도 제주시 봉개동 1537-1,126.599093600000,33.489166200000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[121],1,false,FRANCHISE:CU
123,CU 편의점,cu편의점,[],[],하예로 1-3,,,,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[123],1,false,FRANCHISE:CU
124,CU 한림 사이로점,cu한림사이로점,[],"[""POI01000000EZHBQR""]",제주특별자치도 제주시 한림읍 한림상로 186,제주특별자치도 제주시 한림읍 한림리 1252-6,126.269428300000,33.414979300000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[124],1,false,FRANCHISE:CU
126,E1 제주공항 lpg 충전소,e1제주공항lpg충전소,[],[],제주 제주시 일주서로 7709,,,,9,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[126],1,false,TRANSPORT_TYPE:9
129,GS25 교래퐁낭점,gs25교래퐁낭점,[],"[""POI03000TR024179V""]",제주특별자치도 제주시 조천읍 남조로 1773,제주특별자치도 제주시 조천읍 교래리 232,126.674217000000,33.425953200000,9,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[129],1,false,TRANSPORT_TYPE:9
130,GS25 금악 중앙점,gs25금악중앙점,[],"[""POI01000000ANZFFM""]",제주특별자치도 제주시 한림읍 중산간서로 4287,제주특별자치도 제주시 한림읍 금악리 2141-1,126.294376700000,33.357767900000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[130],1,false,FRANCHISE:GS25
131,GS25 다인리조트점,gs25다인리조트점,[],"[""POI010000008ZJ2RF""]",제주특별자치도 제주시 애월읍 애월해안로 400-9,제주특별자치도 제주시 애월읍 고내리 79-8,126.351130900000,33.471534000000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[131],1,false,FRANCHISE:GS25
133,GS25 서귀 광장점,gs25서귀광장점,[],[],제주특별자치도 서귀포시 일주동로 8678,제주특별자치도 서귀포시 동홍동 1546-7,,,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[133],1,false,FRANCHISE:GS25
134,GS25 서귀 송악산점,gs25서귀송악산점,[],"[""POI01000000CYJE7A""]",제주특별자치도 서귀포시 대정읍 형제해안로 322-1,제주특별자치도 서귀포시 대정읍 상모리 133-8,126.289696000000,33.206783100000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[134],1,false,FRANCHISE:GS25
135,GS25 서귀 시민공원점,gs25서귀시민공원점,[],"[""POI03000TR018287V""]",제주특별자치도 서귀포시 동홍로 29,제주특별자치도 서귀포시 서귀동 260-13,126.567572100000,33.251038000000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[135],1,false,FRANCHISE:GS25
137,GS25 성산 중앙로 점,gs25성산중앙로점,[],[],제주특별자치도 서귀포시 성산읍 성산중앙로 44,제주특별자치도 서귀포시 성산읍 성산리 182-5,,,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[137],1,false,FRANCHISE:GS25
138,GS25 쇠소깍점,gs25쇠소깍점,[],"[""POI01000000CMDKG7""]",제주특별자치도 서귀포시 쇠소깍로 151-8,제주특별자치도 서귀포시 하효동 999,126.621156900000,33.250570800000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[138],1,false,FRANCHISE:GS25
139,GS25 신엄포 구점,gs25신엄포구점,[],"[""POI01000000CMEGC0""]",제주특별자치도 제주시 애월읍 애월해안로 416,제주특별자치도 제주시 애월읍 신엄리 2844,126.352616200000,33.473322400000,11,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[139],1,false,FRANCHISE:GS25
140,Gs25 신촌 포구점,gs25신촌포구점,[],[],,,,,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[140],1,false,FRANCHISE:GS25
141,GS25 애월 신엄 해안점,gs25애월신엄해안점,[],"[""POI02001TR000430V""]",제주특별자치도 제주시 애월읍 애월해안로 466,제주특별자치도 제주시 애월읍 신엄리 2802-6,126.354397400000,33.477283400000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[141],1,false,FRANCHISE:GS25
143,GS25 옹포 중앙점,gs25옹포중앙점,[],"[""POI01000TR030296V""]",제주특별자치도 제주시 한림읍 한림로 475,제주특별자치도 제주시 한림읍 옹포리 588-2,126.251040700000,33.401883200000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[143],1,false,FRANCHISE:GS25
144,GS25 용담 열린 점,gs25용담열린점,[],"[""POI01000000DZAD94""]",제주특별자치도 제주시 용남1길 1,제주특별자치도 제주시 용담1동 237-1,126.515477200000,33.507927200000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[144],1,false,FRANCHISE:GS25
145,GS25 용담 전망대점,gs25용담전망대점,[],"[""POI01000000DZAF0X""]",제주특별자치도 제주시 서해안로 448,제주특별자치도 제주시 용담삼동 2400,126.487442500000,33.517694900000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[145],1,false,FRANCHISE:GS25
146,GS25 월산마을 점,gs25월산마을점,[],"[""POI01000000DZA5RE""]",제주특별자치도 제주시 월산남길 19,제주특별자치도 제주시 노형동 3371-1,126.464763700000,33.471676500000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[146],1,false,FRANCHISE:GS25
148,GS25 제주 구좌점,gs25제주구좌점,[],"[""POI01000TR028119V""]",제주특별자치도 제주시 구좌읍 구좌로 8,제주특별자치도 제주시 구좌읍 평대리 151-5,126.852138100000,33.523450000000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[148],1,false,FRANCHISE:GS25
149,GS25 제주동문점,gs25제주동문점,[],"[""POI03000TR021898V""]",제주특별자치도 제주시 중앙로13길 16-2,제주특별자치도 제주시 이도일동 1330-24,126.526120400000,33.511248300000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[149],1,false,FRANCHISE:GS25
150,GS25 제주 보목점,gs25제주보목점,[],"[""POI03000TR014622V""]",제주특별자치도 서귀포시 칠십리로 458-1,제주특별자치도 서귀포시 보목동 682-5,126.599872300000,33.242292100000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[150],1,false,FRANCHISE:GS25
152,GS25 제주 성산항점,gs25제주성산항점,[],[],제주특별자치도 서귀포시 성산읍 성산등용로 88,제주특별자치도 서귀포시 성산읍 성산리 360-5,,,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[152],1,false,FRANCHISE:GS25
153,GS25 제주신화 월드점,gs25제주신화월드점,[],"[""POI01000000CMDLTL""]",제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,제주특별자치도 서귀포시 안덕면 서광리 산 24,126.316598900000,33.304989700000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[153],1,false,FRANCHISE:GS25
154,GS25 제주 추사관점,gs25제주추사관점,[],"[""POI01000000CMDGM9""]",제주특별자치도 서귀포시 대정읍 추사로36번길 1,제주특별자치도 서귀포시 대정읍 안성리 1642-4,126.278830100000,33.249798900000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[154],1,false,FRANCHISE:GS25
155,Gs25 제주 칠성전,gs25제주칠성전,[],[],제주 제주시 관덕로15길 15,,,,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[155],1,false,FRANCHISE:GS25
156,GS25 제주 함덕점,gs25제주함덕점,[],"[""POI01000TR034235V""]",제주특별자치도 제주시 조천읍 함덕13길 2,제주특별자치도 제주시 조천읍 함덕리 1002-16,126.667725000000,33.541413000000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[156],1,false,FRANCHISE:GS25
158,Gs25 중문 오션 클라우,gs25중문오션클라우,[],[],제주 서귀포시 중문동2330-9번지,,,,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[158],1,false,FRANCHISE:GS25
159,GS25 클럽이 에스 제주점,gs25클럽이에스제주점,[],"[""POI01000000D0WROK""]",제주특별자치도 서귀포시 1100로 501,제주특별자치도 서귀포시 하원동 1885,126.456125600000,33.289467700000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[159],1,false,FRANCHISE:GS25
161,GS25 한림 명랑점,gs25한림명랑점,[],"[""POI02000TR000783V""]",제주특별자치도 제주시 한림읍 명랑로 4,제주특별자치도 제주시 한림읍 한림리 1071,126.265230400000,33.414568600000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[161],1,false,FRANCHISE:GS25
162,GS25 한화리조트 제주점,gs25한화리조트제주점,[],"[""POI02000TR004980V""]",제주특별자치도 제주시 명림로 575-107,제주특별자치도 제주시 회천동 3-16,126.637270100000,33.449076000000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[162],1,false,FRANCHISE:GS25
164,GS25 협재해변점,gs25협재해변점,[],"[""POI02000TR001094V""]",제주특별자치도 제주시 한림읍 한림로 349,제주특별자치도 제주시 한림읍 협재리 2447-1,126.241067300000,33.394627900000,10,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[164],1,false,FRANCHISE:GS25
169,ING 렌터카,ing렌터카,[],[],,,,,12,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[169],1,false,NON_TOURISM_KEYWORD:렌터카
172,JAR 렌터카,jar렌터카,[],"[""POI03000TR008409V""]",도두이동 390-6,,126.503639000000,33.510095000000,9,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[172],1,false,TRANSPORT_TYPE:9
192,Ple eating,pleeating,[],[],제주특별자치도 제주시 공항로 2,,,,9,1,UNIQUE_VISIT,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[192],1,false,TRANSPORT_TYPE:9
