aihub_place_id,aihub_place_name,aihub_normalized_name,aihub_aliases,aihub_poi_ids,aihub_road_address,aihub_lot_address,aihub_longitude,aihub_latitude,aihub_visit_area_type_code,aihub_visit_count,aihub_identity_method,match_status,match_method,name_similarity,distance_m,confidence_score,tourapi_content_id,tourapi_place_name,tourapi_address1,tourapi_address2,tourapi_longitude,tourapi_latitude,tourapi_rag_eligible
688,김군아미고 게스트하우스,김군아미고게스트하우스,[],"[""POI01000TR008003V""]",제주특별자치도 제주시 애월읍 애월해안로 670,제주특별자치도 제주시 애월읍 구엄리 1233,126.373968100000,33.481064100000,24,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
689,김녕깡통열차,김녕깡통열차,[],"[""POI02000TR000775V"", ""POI02000TR001117V""]",제주특별자치도 제주시 구좌읍 해맞이해안로 7-6,제주특별자치도 제주시 구좌읍 김녕리 497-4,126.759838300000,33.557107200000,13,2,NAME_ADDRESS,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
691,김녕떠오르길,김녕떠오르길,[],[],김녕항 3길 12-20,,,,1,2,NAME_ADDRESS,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
695,김녕미항,김녕미항,[],"[""POI0100000078LANT""]",제주특별자치도 제주시 구좌읍 구좌해안로 222,제주특별자치도 제주시 구좌읍 김녕리 4209,126.735252800000,33.557988400000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
700,김녕바이브,김녕바이브,[],"[""POI03000TR020389V""]",제주특별자치도 제주시 구좌읍 김녕항1길 2,제주특별자치도 제주시 구좌읍 김녕리 3936,126.745612300000,33.555446900000,24,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
702,김녕 삼촌 카페,김녕삼촌카페,[],"[""POI03000TR018211V""]",제주특별자치도 제주시 구좌읍 김녕로21길 12,제주특별자치도 제주시 구좌읍 김녕리 497-9,126.755719700000,33.556933200000,4,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
717,김녕해안도로,김녕해안도로,[],"[""POI01000TR000585V""]",,제주특별자치도 제주시 구좌읍 김녕리,126.769427900000,33.563953200000,12,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
718,김녕회관,김녕회관,[],"[""POI01000000906DYM""]",제주특별자치도 제주시 구좌읍 김녕로 170,제주특별자치도 제주시 구좌읍 김녕리 1190-2,126.755928400000,33.555870700000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
719,김도희의 갈치창고,김도희의갈치창고,[],"[""POI03000TR008573V""]",제주특별자치도 제주시 노형로 121,제주특별자치도 제주시 해안동 2171,126.457237500000,33.467521700000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
726,김서프제주,김서프제주,[],"[""POI01000TR033329V""]",제주특별자치도 서귀포시 중문관광로 97,제주특별자치도 서귀포시 색달동 2877-28,126.414994000000,33.250752000000,5,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
734,김영미 해장국,김영미해장국,[],"[""POI0100000099ZBAY""]",제주특별자치도 제주시 구남로8길 4-17,제주특별자치도 제주시 이도2동 2000-11,126.534755900000,33.490041400000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
736,김정문알로에 알로에숲,김정문알로에알로에숲,[],"[""POI01000000CMDJND""]",제주특별자치도 서귀포시 성산읍 성읍정의현로32번길 43,제주특별자치도 서귀포시 성산읍 신풍리 1680-2,126.805871800000,33.384578000000,13,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
750,까사카미노,까사카미노,[],"[""POI03000TR005559V""]",제주특별자치도 제주시 조천읍 선진안길 21,제주특별자치도 제주시 조천읍 선흘리 1945-13,126.704328200000,33.457646200000,24,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
752,깜장 꼬숑,깜장꼬숑,[],"[""POI02000TR002632V"", ""POI02000TR004691V""]",제주특별자치도 제주시 노형12길 23,제주특별자치도 제주시 노형동 3784-12,126.480491000000,33.482619300000,11,2,NAME_ADDRESS,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
754,깜장돼지 중문점,깜장돼지중문점,[],"[""POI010000009011PW""]",제주특별자치도 서귀포시 색달중앙로 21,제주특별자치도 서귀포시 색달동 2534-9,126.413411800000,33.257406600000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
757,꺼멍도새기 2호점,꺼멍도새기2호점,[],"[""POI010000006VWN1H""]",제주특별자치도 제주시 동문로4길 9,제주특별자치도 제주시 일도1동 1103,126.528157500000,33.512303800000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
770,꽃길만걷자 애월점,꽃길만걷자애월점,[],"[""POI01000000C9GOL6""]",제주특별자치도 제주시 애월읍 고내동길 21,제주특별자치도 제주시 애월읍 고내리 115,126.348923700000,33.468614000000,5,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
777,꽃신민박,꽃신민박,[],"[""POI02000TR004480V"", ""POI02000TR004482V""]",제주특별자치도 제주시 한경면 용금로 552-3,제주특별자치도 제주시 한경면 저지리 1312-5,126.239079600000,33.337151800000,24,2,NAME_ADDRESS,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
779,꽃이 피다 앤 블로섬,꽃이피다앤블로섬,"[""꽃이피다앤 블로섬""]","[""POI01000TR001323V""]",제주특별자치도 서귀포시 남성로 136,제주특별자치도 서귀포시 서홍동 744-9,126.554662100000,33.242921100000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
780,꽃하르방 게스트하우스,꽃하르방게스트하우스,[],"[""POI0100000078KON6""]",제주특별자치도 서귀포시 성산읍 온평포구로62번길 24,제주특별자치도 서귀포시 성산읍 온평리 1110-3,126.902825900000,33.400340300000,24,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
784,꿀봉 동문시장점,꿀봉동문시장점,[],"[""POI02000TR002819V"", ""POI02000TR003474V""]",제주특별자치도 제주시 동문로4길 7-1,제주특별자치도 제주시 일도일동 1141-3,126.528369000000,33.512391100000,11,2,NAME_ADDRESS,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
792,나라국밥,나라국밥,[],"[""POI010000006W1JK2""]",제주특별자치도 제주시 일주서로 7531,제주특별자치도 제주시 이호일동 1726-1,126.451135700000,33.495182700000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
800,나무 아래,나무아래,"[""나무아래""]","[""POI01000TR015082V""]",제주특별자치도 서귀포시 성산읍 한도로255번길 21,제주특별자치도 서귀포시 성산읍 성산리 303-1,126.935249800000,33.467566000000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
802,나무처럼 게스트하우스,나무처럼게스트하우스,[],"[""POI01000TR021345V""]",제주특별자치도 제주시 한림읍 홍수암로 3-1,제주특별자치도 제주시 한림읍 금능리 1824,126.226548800000,33.385013900000,24,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
805,나원회포차,나원회포차,[],"[""POI01000TR042180V""]",제주특별자치도 서귀포시 동문동로 4,제주특별자치도 서귀포시 서귀동 254-23,126.567431700000,33.249690500000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
806,나의 제주집,나의제주집,[],"[""POI01000000DOJRW3""]",제주특별자치도 서귀포시 표선면 표선동서로264번길 13,제주특별자치도 서귀포시 표선면 표선리 470-2,126.835049300000,33.327363500000,24,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
814,나홀로 횟집,나홀로횟집,[],"[""POI02000TR001696V""]",제주특별자치도 제주시 흥운길 24-1,제주특별자치도 제주시 용담이동 358-19,126.511888600000,33.511052400000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
817,난달,난달,[],"[""POI03000TR000805V""]",제주특별자치도 제주시 애월읍 애월해안로 58,제주특별자치도 제주시 애월읍 애월리 1819-28,126.320487500000,33.467091800000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
827,남도 고기국수,남도고기국수,[],"[""POI01000TR037176V""]",제주특별자치도 서귀포시 명동로 26,제주특별자치도 서귀포시 서귀동 416-2,126.564672600000,33.247356500000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
832,남순이네국수,남순이네국수,[],"[""POI03000TR014735V""]",제주특별자치도 제주시 서해안로 540,제주특별자치도 제주시 용담삼동 1145-2,126.496487000000,33.519973300000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
841,남원포구,남원포구,[],"[""POI01000TR030789V""]",,제주특별자치도 서귀포시 남원읍 남원리,126.718855500000,33.277969200000,1,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
847,남해수산,남해수산,[],"[""POI01000TR022174V"", ""POI03000TR020530V""]",제주특별자치도 제주시 관덕로 64-1,제주특별자치도 제주시 이도일동 1349-1,126.526394700000,33.512463350000,4,2,NAME_COORDINATE,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
855,낭쿰낭쿰 산방산점,낭쿰낭쿰산방산점,[],"[""POI01000TR004024V""]",제주특별자치도 서귀포시 대정읍 영어도시로 74,제주특별자치도 서귀포시 대정읍 구억리 1018-2,126.279319000000,33.278860600000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
858,낯섦,낯섦,[],"[""POI02000TR002842V"", ""POI02000TR004441V""]",제주특별자치도 제주시 애월읍 애월로9길 50-3,제주특별자치도 제주시 애월읍 애월리 1819-4,126.319172500000,33.466732100000,11,2,NAME_ADDRESS,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
863,내도바당 길,내도바당길,[],"[""POI02000TR003868V""]",제주특별자치도 제주시 일주서로 7469,제주특별자치도 제주시 내도동 896,126.441350500000,33.496410200000,1,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
864,내도바당 횟집,내도바당횟집,[],"[""POI01000000902SGF""]",제주특별자치도 제주시 내도중길 9-7,제주특별자치도 제주시 내도동 509,126.440370700000,33.495819700000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
867,내음 커피나,내음커피나,[],"[""POI02001TR005670V""]",제주특별자치도 제주시 산지로 17,제주특별자치도 제주시 건입동 1150-1,126.529635100000,33.515313500000,10,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
875,너와의 첫 여행,너와의첫여행,[],"[""POI01000TR040460V""]",제주특별자치도 제주시 애월읍 장소로 16,제주특별자치도 제주시 애월읍 장전리 1132-1,126.384539800000,33.450637900000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
880,넌짓 물에 수 족욕 카페,넌짓물에수족욕카페,"[""논짓물해수족욕카페""]","[""POI01000TR019276V""]",제주특별자치도 서귀포시 논짓물로 13,제주특별자치도 서귀포시 하예동 580,126.387981600000,33.237185100000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
881,넘버피넛쿠키,넘버피넛쿠키,[],"[""POI01000000CP80NS""]",제주특별자치도 서귀포시 색달중앙로 38,제주특별자치도 서귀포시 색달동 2284-1,126.413959000000,33.258557000000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
888,네이처트레일,네이처트레일,[],"[""POI01000000B31UV0""]",제주특별자치도 제주시 한림읍 홍수암로 30-5,제주특별자치도 제주시 한림읍 금능리 1842-6,126.225353500000,33.382615400000,24,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
897,노매드인 제주,노매드인제주,[],"[""POI01000TR036360V""]",제주특별자치도 제주시 용마로4길 5,제주특별자치도 제주시 용담삼동 519-11,126.505870300000,33.515742100000,24,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
903,노빠사나다,노빠사나다,[],"[""POI02000TR003229V"", ""POI02000TR003230V""]",제주특별자치도 서귀포시 안덕면 일주서로 2094,제주특별자치도 서귀포시 안덕면 덕수리 3001-1,126.294228500000,33.250858300000,24,2,NAME_ADDRESS,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
922,노형삼대국수 회관,노형삼대국수회관,"[""노형삼대국수""]","[""POI0100000090466L""]",제주특별자치도 제주시 노형13길 11,제주특별자치도 제주시 노형동 3791-7,126.478789700000,33.482851100000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
926,노형슈퍼,노형슈퍼,[],"[""POI010000009A082P""]",제주특별자치도 제주시 원노형8길 18,제주특별자치도 제주시 노형동 932-20,126.484133600000,33.484525200000,3,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
929,녹고모 휴양펜션 제주 캠핑장,녹고모휴양펜션제주캠핑장,"[""녹고뫼 휴양펜션 제주 캠핑장""]","[""POI01000TR029885V""]",제주특별자치도 제주시 애월읍 유수암평화10길 175-78,제주특별자치도 제주시 애월읍 유수암리 92,126.418546600000,33.413138800000,24,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
930,녹근로33,녹근로33,[],"[""POI01000TR036761V""]",제주특별자치도 제주시 애월읍 녹근로 33,제주특별자치도 제주시 애월읍 봉성리 3228-2,126.314335100000,33.415729700000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
939,놀놀 플레이그라운드 카페,놀놀플레이그라운드카페,[],"[""POI01000TR000457V""]",제주특별자치도 제주시 구좌읍 비자림로 2228,제주특별자치도 제주시 구좌읍 평대리 3283-2,126.806866400000,33.494572600000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
941,놀멍놀멍,놀멍놀멍,[],"[""POI01000000CZQ10Y""]",제주특별자치도 제주시 한경면 노을해안로 1164-1,제주특별자치도 제주시 한경면 고산리 3611-3,126.165198300000,33.308915400000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
942,놀멍먹으멍,놀멍먹으멍,[],"[""POI01000000EWK0KA""]",제주특별자치도 제주시 애월읍 고하상로 104,제주특별자치도 제주시 애월읍 하가리 1365-6,126.347124400000,33.456658500000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
951,농협 하나로마트 서귀포농협 천지지점,농협하나로마트서귀포농협천지지점,[],"[""POI01000TR016737V""]",제주특별자치도 서귀포시 서문로29번길 26,제주특별자치도 서귀포시 서귀동 319-10,126.559267600000,33.248023600000,10,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
953,누누상점,누누상점,[],"[""POI01000000EQG3CV""]",제주특별자치도 제주시 애월읍 애월로 37,제주특별자치도 제주시 애월읍 애월리 2482-1,126.312270100000,33.462175300000,10,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
973,느랑,느랑,[],"[""POI01000TR032971V""]",제주특별자치도 서귀포시 성산읍 동류암로 47-1,제주특별자치도 서귀포시 성산읍 고성리 316-7,126.915439500000,33.448827600000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
985,다구리 해안가,다구리해안가,[],"[""POI01000000B3108J""]",,제주특별자치도 서귀포시 서귀동 33,126.568002000000,33.242403700000,1,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
993,다락쉼터,다락쉼터,[],"[""POI01000TR009095V""]",,제주특별자치도 제주시 애월읍 고내리 462,126.340871300000,33.470517000000,1,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
995,다람쥐 식탁,다람쥐식탁,[],"[""POI01000000C9GMTC""]",제주특별자치도 제주시 한림읍 명월성로 10,제주특별자치도 제주시 한림읍 동명리 1580-7,126.265764800000,33.407777400000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
998,다랑쉬,다랑쉬,[],"[""POI01000TR034614V""]",제주특별자치도 제주시 용문로21길 4,제주특별자치도 제주시 용담이동 626-10,126.509462000000,33.508880800000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1003,다미안,다미안,[],"[""POI01000TR036770V""]",제주특별자치도 서귀포시 이어도로 905,제주특별자치도 서귀포시 법환동 1275,126.511607300000,33.237133300000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1010,다시버시,다시버시,[],"[""POI010000008ZTLTA""]",제주특별자치도 제주시 구좌읍 해맞이해안로 1406,제주특별자치도 제주시 구좌읍 세화리 1500-3,126.856912800000,33.526339000000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1026,다이소 제주 세화점,다이소제주세화점,[],"[""POI01000TR000488V""]",제주특별자치도 제주시 구좌읍 일주동로 3126,제주특별자치도 제주시 구좌읍 세화리 1560-3,126.853053000000,33.522279100000,10,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1030,다이소 제주 하귀점,다이소제주하귀점,[],"[""POI010000009A43E0""]",제주특별자치도 제주시 애월읍 하귀로 121,제주특별자치도 제주시 애월읍 하귀1리 1552-6,126.408630300000,33.484104900000,10,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1032,다이소 제주 화북점,다이소제주화북점,[],"[""POI02001TR006182V""]",제주특별자치도 제주시 일주동로 254,제주특별자치도 제주시 화북일동 1230,126.572248700000,33.519864100000,10,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1050,단산,단산,[],"[""POI01000TR042370V""]",제주특별자치도 서귀포시 대정읍 인성리 21-2,제주특별자치도 서귀포시 대정읍 인성리 21-2,126.288333500000,33.242860700000,1,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1058,달고에 키친,달고에키친,[],"[""POI02000TR001659V"", ""POI02000TR003200V""]",제주특별자치도 제주시 애월읍 애월해안로 852,제주특별자치도 제주시 애월읍 하귀2리 2837-7,126.388868500000,33.488700000000,11,2,NAME_ADDRESS,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1074,달이머물다 게스트하우스,달이머물다게스트하우스,[],"[""POI01000000ALCKXK""]",제주특별자치도 제주시 구좌읍 해맞이해안로 518-38,제주특별자치도 제주시 구좌읍 행원리 1511-3,126.802841600000,33.557256200000,24,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1084,달콤커피 제주공항점,달콤커피제주공항점,[],"[""POI01000TR004170V""]",제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담이동 2002,126.493394900000,33.506973300000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1085,달토끼 펜션,달토끼펜션,[],"[""POI01000TR002706V""]",제주특별자치도 제주시 구좌읍 세평항로 45-11,제주특별자치도 제주시 구좌읍 평대리 3347-3,126.853857900000,33.527558000000,24,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1091,담도와,담도와,[],"[""POI01000TR027672V""]",제주특별자치도 제주시 구좌읍 월정1길 62,제주특별자치도 제주시 구좌읍 월정리 593,126.793458800000,33.556363600000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1095,담백 함덕점,담백함덕점,[],"[""POI03000TR011671V""]",제주특별자치도 제주시 조천읍 함덕19길 9,제주특별자치도 제주시 조천읍 함덕리 960-7,126.670034800000,33.541308300000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1110,닻,닻,[],"[""POI01000000906MFC""]",,제주특별자치도 제주시 애월읍 하귀2리 2726,126.392079400000,33.486053400000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1116,대담,대담,[],"[""POI02000TR002799V""]",제주특별자치도 제주시 애월읍 일주서로 7035,제주특별자치도 제주시 애월읍 하귀2리 1775-1,126.401345200000,33.482524600000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1122,대명 홈 마트,대명홈마트,"[""대명 홈마트""]","[""POI01000000CP980E""]",제주특별자치도 제주시 조천읍 신북로 576,제주특별자치도 제주시 조천읍 함덕리 956,126.670736900000,33.539852300000,10,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1126,대복해장국,대복해장국,[],"[""POI01000000904MB6""]",제주특별자치도 제주시 구좌읍 김녕로 132,제주특별자치도 제주시 구좌읍 김녕리 1672,126.752094100000,33.554990300000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1127,대봉식당,대봉식당,[],"[""POI01000000903WGK""]",제주특별자치도 제주시 일주서로 7330,제주특별자치도 제주시 외도일동 405-6,126.430351200000,33.492706900000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1133,대왕 수천 예래생태공원,대왕수천예래생태공원,[],"[""POI02000TR004369V""]",,제주특별자치도 서귀포시 상예동 5002-26,126.396310100000,33.246157300000,1,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1141,대정고을 식당,대정고을식당,[],"[""POI010000008ZY0UV""]",제주특별자치도 서귀포시 대정읍 일주서로 2258,제주특별자치도 서귀포시 대정읍 인성리 251-1,126.277063100000,33.247806000000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1149,대정 향토 5일장 주차장,대정향토5일장주차장,"[""대정 향토5일장 주차장""]","[""POI01000TR043282V""]",,제주특별자치도 서귀포시 대정읍 하모리 1093,126.246791200000,33.221238000000,4,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1162,대포칼제비,대포칼제비,[],"[""POI01000000E0598W""]",제주특별자치도 서귀포시 중문관광로 338,제주특별자치도 서귀포시 대포동 747,126.431457300000,33.250230600000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1164,대풍 해장국,대풍해장국,"[""대풍해장국""]","[""POI02001TR006990V""]",제주특별자치도 제주시 삼봉로 39,제주특별자치도 제주시 도련이동 515-1,126.588994100000,33.517844400000,10,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1185,더뷰,더뷰,[],"[""POI02000TR002800V"", ""POI02000TR004333V""]",제주특별자치도 제주시 노형7길 9-16,제주특별자치도 제주시 노형동 3801-9,126.477526300000,33.480023800000,11,2,NAME_ADDRESS,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1186,더브런치 콘셉트,더브런치콘셉트,[],"[""POI03000TR013247V""]",제주특별자치도 서귀포시 소보리당로 199,제주특별자치도 서귀포시 상예동 3578-3,126.383757800000,33.261157300000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1195,더 숲 아로마 앤데라 피,더숲아로마앤데라피,"[""더 숲 아로마 앤데라피""]","[""POI01000000EY9IPO""]",제주특별자치도 제주시 삼무로 56,제주특별자치도 제주시 연동 282-3,126.492586700000,33.489619800000,13,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1203,더시즈닝 제주 협재점,더시즈닝제주협재점,"[""드링킹 타이거""]","[""POI01000000EG8HYD""]",제주특별자치도 제주시 한림읍 한림로 328,제주특별자치도 제주시 한림읍 협재리 2514-4,126.239980350000,33.392816250000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1212,더 제이드,더제이드,[],"[""POI01000000CVI0G1""]",제주특별자치도 제주시 관덕로15길 7-1,제주특별자치도 제주시 일도일동 1331-1,126.526659100000,33.513906500000,24,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1224,더플레이스 제주신화월드점,더플레이스제주신화월드점,[],"[""POI02000TR002047V""]",제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,제주특별자치도 서귀포시 안덕면 서광리 산 24,126.316399300000,33.305800100000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1226,더피플,더피플,[],"[""POI01000TR039904V""]",제주특별자치도 제주시 애월읍 곽지9길 21,제주특별자치도 제주시 애월읍 곽지리 1565-47,126.307032500000,33.451514600000,5,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1233,덕성 식당 제주댁 중문점,덕성식당제주댁중문점,[],"[""POI01000000CZH9PM""]",제주특별자치도 서귀포시 천제연로207번길 7,제주특별자치도 서귀포시 중문동 2017,126.426832900000,33.252296600000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1235,덕성원 중문점,덕성원중문점,[],"[""POI01000TR026820V""]",제주특별자치도 서귀포시 중문관광로 321,제주특별자치도 서귀포시 중문동 2446,126.430043100000,33.249232300000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
1238,덕수초교 앞,덕수초교앞,[],"[""POI03000TR018311V""]",,제주특별자치도 서귀포시 안덕면 사계리 3578,126.303720800000,33.250594400000,7,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,
